,Activity-levels,Local_p,Surprise
0.6550000000000001,5.0,0.997,-2.521573903591993
1.155,5.0,0.9975,-2.6009728956867577
1.2550000000000001,5.0,0.9965,-2.4544092586862374
9.455,3.0,0.9915,-2.0668737928270313
15.155000000000001,4.0,0.998,-2.6981005456233897
17.755,4.0,0.994,-2.2192351340136693
22.455000000000002,4.0,0.9975,-2.6009728956867577
22.555,4.0,0.9965,-2.4544092586862374
33.055,4.0,0.995,-2.2988530764097064
37.455,6.0,0.9995,-3.3008127941181646
37.555,4.0,0.9925,-2.1216692520434557
37.655,4.0,0.991,-2.04183114504595
42.355000000000004,4.0,0.992,-2.0934216851622347
42.455000000000005,5.0,0.999,-2.999565488225982
42.955000000000005,4.0,0.9965,-2.4544092586862374
43.055,4.0,0.997,-2.521573903591993
44.455000000000005,4.0,0.999,-2.999565488225982
48.255,4.0,0.998,-2.6981005456233897
53.155,4.0,0.999,-2.999565488225982
60.755,3.0,0.992,-2.0934216851622347
67.95500000000001,3.0,0.9915,-2.0668737928270313
74.25500000000001,4.0,0.998,-2.6981005456233897
74.355,4.0,0.9985,-2.823256810151056
79.15500000000002,4.0,0.9955,-2.3448287505880896
79.25500000000001,4.0,0.9945,-2.2572420979662144
87.65500000000002,3.0,0.9915,-2.0668737928270313
89.555,4.0,0.9995,-3.3008127941181646
89.65500000000002,3.0,0.9945,-2.2572420979662144
94.555,4.0,0.9975,-2.6009728956867577
94.65500000000002,5.0,0.9995,-3.3008127941181646
94.75500000000001,5.0,0.9995,-3.3008127941181646
105.75500000000001,4.0,0.995,-2.2988530764097064
107.65500000000002,4.0,0.996,-2.396199347095736
107.75500000000001,4.0,0.997,-2.521573903591993
111.65500000000002,4.0,0.996,-2.396199347095736
115.555,4.0,0.996,-2.396199347095736
115.65500000000002,4.0,0.995,-2.2988530764097064
123.85500000000002,4.0,0.9985,-2.823256810151056
136.35500000000002,5.0,0.9995,-3.3008127941181646
148.055,4.0,0.995,-2.2988530764097064
151.155,4.0,0.9985,-2.823256810151056
153.555,4.0,0.9955,-2.3448287505880896
153.75500000000002,4.0,0.9945,-2.2572420979662144
156.955,4.0,0.9965,-2.4544092586862374
157.85500000000002,4.0,0.9965,-2.4544092586862374
167.455,4.0,0.9935,-2.1842545148029817
170.35500000000002,4.0,0.9915,-2.0668737928270313
172.955,4.0,0.997,-2.521573903591993
173.055,4.0,0.996,-2.396199347095736
178.955,4.0,0.9935,-2.1842545148029817
183.25500000000002,4.0,0.9915,-2.0668737928270313
198.955,4.0,0.9955,-2.3448287505880896
205.955,3.0,0.9905,-2.0181308745857205
206.15500000000003,4.0,0.9985,-2.823256810151056
209.955,4.0,0.996,-2.396199347095736
212.055,4.0,0.995,-2.2988530764097064
215.555,3.0,0.9905,-2.0181308745857205
220.75500000000002,3.0,0.991,-2.04183114504595
220.85500000000002,4.0,0.9995,-3.3008127941181646
220.955,3.0,0.9905,-2.0181308745857205
226.65500000000003,4.0,0.9955,-2.3448287505880896
226.75500000000002,4.0,0.9965,-2.4544092586862374
232.15500000000003,4.0,0.994,-2.2192351340136693
237.15500000000003,4.0,0.9915,-2.0668737928270313
237.25500000000002,5.0,0.998,-2.6981005456233897
237.35500000000002,4.0,0.993,-2.151851208481124
237.455,4.0,0.9955,-2.3448287505880896
239.455,4.0,0.9945,-2.2572420979662144
239.555,4.0,0.9945,-2.2572420979662144
242.85500000000002,4.0,0.995,-2.2988530764097064
242.955,4.0,0.9975,-2.6009728956867577
244.455,4.0,0.998,-2.6981005456233897
251.055,4.0,0.998,-2.6981005456233897
251.15500000000003,4.0,0.9945,-2.2572420979662144
261.755,4.0,0.9955,-2.3448287505880896
264.855,5.0,0.999,-2.999565488225982
264.95500000000004,4.0,0.991,-2.04183114504595
281.855,4.0,0.9975,-2.6009728956867577
281.95500000000004,5.0,0.9995,-3.3008127941181646
282.055,5.0,0.9995,-3.3008127941181646
