,Activity-levels,Local_p,Surprise
1.3510000000000002,11.0,0.998,-2.6981005456233897
1.4510000000000003,11.0,0.996,-2.396199347095736
1.5510000000000002,12.0,0.999,-2.999565488225982
1.6510000000000002,12.0,0.999,-2.999565488225982
1.8510000000000002,10.0,0.995,-2.2988530764097064
1.9510000000000003,10.0,0.993,-2.151851208481124
10.651000000000002,0.0,0.001,2.9995654882259823
10.751000000000003,0.0,0.002,2.6981005456233897
10.851000000000003,0.0,0.005,2.298853076409707
15.951000000000004,8.0,0.993,-2.151851208481124
16.251,8.0,0.992,-2.0934216851622347
21.451000000000004,7.0,0.994,-2.2192351340136693
21.551000000000002,8.0,0.997,-2.521573903591993
21.651000000000003,7.0,0.992,-2.0934216851622347
41.15100000000001,7.0,0.991,-2.04183114504595
41.25100000000001,8.0,0.998,-2.6981005456233897
41.35100000000001,7.0,0.991,-2.04183114504595
41.45100000000001,7.0,0.992,-2.0934216851622347
52.65100000000001,7.0,0.991,-2.04183114504595
53.15100000000001,8.0,0.997,-2.521573903591993
53.25100000000001,8.0,0.997,-2.521573903591993
97.05100000000002,8.0,0.993,-2.151851208481124
98.95100000000002,0.0,0.006,2.21923513401367
100.25100000000002,8.0,0.997,-2.521573903591993
100.45100000000002,8.0,0.997,-2.521573903591993
112.05100000000003,8.0,0.999,-2.999565488225982
119.35100000000003,8.0,0.999,-2.999565488225982
122.75100000000002,8.0,0.996,-2.396199347095736
134.95100000000002,7.0,0.992,-2.0934216851622347
142.35100000000003,0.0,0.005,2.298853076409707
143.55100000000002,8.0,0.995,-2.2988530764097064
143.751,8.0,0.993,-2.151851208481124
143.85100000000003,8.0,0.993,-2.151851208481124
143.95100000000002,8.0,0.993,-2.151851208481124
144.05100000000002,8.0,0.994,-2.2192351340136693
156.45100000000002,7.0,0.994,-2.2192351340136693
158.151,7.0,0.997,-2.521573903591993
166.25100000000003,7.0,0.996,-2.396199347095736
166.35100000000003,7.0,0.995,-2.2988530764097064
175.05100000000002,9.0,0.993,-2.151851208481124
196.45100000000002,8.0,0.998,-2.6981005456233897
201.35100000000003,8.0,0.997,-2.521573903591993
225.15100000000004,8.0,0.993,-2.151851208481124
234.35100000000003,7.0,0.991,-2.04183114504595
235.75100000000003,0.0,0.001,2.9995654882259823
235.85100000000003,0.0,0.006,2.21923513401367
235.95100000000002,0.0,0.002,2.6981005456233897
236.05100000000004,0.0,0.002,2.6981005456233897
244.55100000000004,8.0,0.996,-2.396199347095736
244.65100000000004,8.0,0.995,-2.2988530764097064
