,Activity-levels,Local_p,Surprise
0.055,2.0,0.984,-1.7888751157754164
0.455,5.0,0.966,-1.4534982093732378
0.555,6.0,0.9763333333333334,-1.6154610229625244
0.6550000000000001,7.0,0.9933333333333333,-2.1731862684122714
0.7550000000000001,8.0,0.999,-2.999565488225982
0.8550000000000001,8.0,0.9996666666666667,-3.476976465759575
0.9550000000000001,8.0,0.999,-2.999565488225982
1.055,8.0,0.9983333333333333,-2.7774268223893013
1.155,8.0,0.999,-2.999565488225982
1.2550000000000001,7.0,0.9943333333333333,-2.2442043319837857
1.355,7.0,0.9906666666666667,-2.02589077374632
1.455,8.0,0.999,-2.999565488225982
1.555,7.0,0.9923333333333333,-2.1120509986291296
1.655,6.0,0.972,-1.540508233584055
5.155,0.0,0.019333333333333334,1.7052146748285741
5.255,0.0,0.018,1.7368389826836437
5.355,0.0,0.017666666666666667,1.745104266249136
5.455,0.0,0.016666666666666666,1.7708520116421442
5.555,0.0,0.023666666666666666,1.6154610229625235
9.255,4.0,0.9663333333333334,-1.4579268415723554
9.355,4.0,0.9673333333333334,-1.4714713324092228
9.555,4.0,0.9676666666666667,-1.476075301565429
9.655000000000001,5.0,0.994,-2.2192351340136693
9.755,6.0,0.9993333333333333,-3.175801632848255
9.855,4.0,0.9713333333333334,-1.5299910961904044
9.955,4.0,0.965,-1.4404592689935165
10.955,5.0,0.9786666666666667,-1.6615760772601462
13.855,0.0,0.04,1.380211241711606
13.955,0.0,0.03833333333333333,1.3994479771381385
14.055,0.0,0.04,1.380211241711606
14.155000000000001,0.0,0.04066666666666666,1.3727309589258383
14.255,0.0,0.044333333333333336,1.3335760519793987
14.955,5.0,0.989,-1.953803606438954
15.055,6.0,0.999,-2.999565488225982
15.155000000000001,5.0,0.9876666666666667,-1.903529927413057
15.255,5.0,0.9886666666666667,-1.9406922296501092
15.455,6.0,0.996,-2.396199347095736
15.555,5.0,0.9843333333333333,-1.7981655890293595
16.255,5.0,0.988,-1.915575698540003
17.855,5.0,0.9793333333333333,-1.6756601019559827
17.955000000000002,5.0,0.9786666666666667,-1.6615760772601462
18.055,5.0,0.975,-1.5910646070264989
19.455000000000002,0.0,0.029,1.5248212320090486
21.455000000000002,0.0,0.038,1.4033914754210028
22.355,5.0,0.9856666666666667,-1.837382868946532
22.455000000000002,5.0,0.9846666666666667,-1.8076526592943574
22.555,5.0,0.984,-1.7888751157754164
22.655,5.0,0.984,-1.7888751157754164
22.755000000000003,5.0,0.985,-1.81734497144193
22.855,5.0,0.9863333333333333,-1.858361108440896
24.555,5.0,0.9886666666666667,-1.9406922296501092
27.755000000000003,4.0,0.9653333333333334,-1.4447652182263295
27.855,4.0,0.9706666666666667,-1.519708698490831
28.055,4.0,0.9766666666666667,-1.6217695803398529
35.455,6.0,0.9926666666666667,-2.1315020125939528
35.555,5.0,0.977,-1.6281667277011798
37.355000000000004,5.0,0.9703333333333334,-1.5146521987938988
37.455,7.0,0.9996666666666667,-3.476976465759575
37.555,7.0,0.999,-2.999565488225982
37.655,7.0,0.998,-2.6981005456233897
37.755,7.0,0.999,-2.999565488225982
37.855000000000004,5.0,0.9646666666666667,-1.4361926615182485
39.355000000000004,5.0,0.9656666666666667,-1.4491112704985898
40.455000000000005,0.0,0.024,1.6092385759550858
40.555,0.0,0.024333333333333332,1.6030998623133361
40.655,0.0,0.023,1.6281667277011802
41.355000000000004,0.0,0.024666666666666667,1.597042602058316
42.255,5.0,0.9573333333333334,-1.3509744659223948
42.355000000000004,6.0,0.989,-1.953803606438954
42.455000000000005,6.0,0.994,-2.2192351340136693
42.555,6.0,0.9936666666666667,-2.195608375079804
42.655,5.0,0.974,-1.573585608907797
42.755,5.0,0.976,-1.6092385759550853
42.855000000000004,5.0,0.978,-1.6479161739653947
42.955000000000005,5.0,0.978,-1.6479161739653947
44.455000000000005,5.0,0.985,-1.81734497144193
44.555,5.0,0.985,-1.81734497144193
44.655,5.0,0.988,-1.915575698540003
44.755,6.0,0.9976666666666667,-2.631008676825941
45.155,5.0,0.9896666666666667,-1.981248503761773
48.255,4.0,0.9596666666666667,-1.3764562945616319
48.355000000000004,4.0,0.9583333333333334,-1.3617278360175933
48.455000000000005,4.0,0.957,-1.3474434821972565
48.555,4.0,0.955,-1.3267908578084022
50.155,4.0,0.963,-1.415424563057539
50.255,5.0,0.992,-2.0934216851622347
50.355000000000004,4.0,0.9616666666666667,-1.3994479771381385
50.455000000000005,4.0,0.9693333333333334,-1.4998065748414457
51.555,4.0,0.9723333333333334,-1.5458583367456595
53.155,4.0,0.9563333333333334,-1.3404592525902346
