,Activity-levels,Local_p,Surprise
0.6550000000000001,9.0,0.998,-2.6981005456233897
0.7550000000000001,10.0,0.9995,-3.3008127941181646
0.8550000000000001,12.0,0.9995,-3.3008127941181646
0.9550000000000001,12.0,0.9995,-3.3008127941181646
1.055,13.0,0.9995,-3.3008127941181646
1.155,13.0,0.9995,-3.3008127941181646
1.2550000000000001,13.0,0.9995,-3.3008127941181646
1.355,12.0,0.9995,-3.3008127941181646
1.455,11.0,0.9995,-3.3008127941181646
1.555,10.0,0.9945,-2.2572420979662144
1.655,11.0,0.9985,-2.823256810151056
1.7550000000000001,10.0,0.9945,-2.2572420979662144
14.155000000000001,1.0,0.008,2.093421685162235
14.255,1.0,0.0085,2.0668737928270287
15.255,9.0,0.995,-2.2988530764097064
15.455,10.0,0.9995,-3.3008127941181646
15.555,10.0,0.9995,-3.3008127941181646
15.655000000000001,9.0,0.997,-2.521573903591993
15.755,11.0,0.9995,-3.3008127941181646
15.855,10.0,0.9995,-3.3008127941181646
22.255000000000003,8.0,0.9905,-2.0181308745857205
22.355,9.0,0.9985,-2.823256810151056
22.455000000000002,8.0,0.9915,-2.0668737928270313
24.255000000000003,8.0,0.9905,-2.0181308745857205
24.355,8.0,0.992,-2.0934216851622347
29.055,0.0,0.006,2.21923513401367
29.155,0.0,0.0085,2.0668737928270287
37.455,9.0,0.993,-2.151851208481124
37.555,9.0,0.993,-2.151851208481124
37.655,9.0,0.992,-2.0934216851622347
37.755,9.0,0.9905,-2.0181308745857205
42.455000000000005,9.0,0.9905,-2.0181308745857205
44.755,9.0,0.9995,-3.3008127941181646
44.855000000000004,9.0,0.9995,-3.3008127941181646
45.055,10.0,0.999,-2.999565488225982
47.755,0.0,0.002,2.6981005456233897
60.755,8.0,0.9975,-2.6009728956867577
60.855000000000004,8.0,0.999,-2.999565488225982
60.955000000000005,8.0,0.9975,-2.6009728956867577
61.055,8.0,0.9985,-2.823256810151056
61.155,9.0,0.9995,-3.3008127941181646
61.255,8.0,0.998,-2.6981005456233897
89.555,8.0,0.998,-2.6981005456233897
89.65500000000002,8.0,0.9975,-2.6009728956867577
89.75500000000001,8.0,0.998,-2.6981005456233897
94.65500000000002,9.0,0.9995,-3.3008127941181646
94.75500000000001,10.0,0.9995,-3.3008127941181646
94.85500000000002,10.0,0.9995,-3.3008127941181646
94.95500000000001,10.0,0.9995,-3.3008127941181646
95.055,10.0,0.9995,-3.3008127941181646
95.15500000000002,10.0,0.9995,-3.3008127941181646
95.25500000000001,9.0,0.9995,-3.3008127941181646
95.35500000000002,8.0,0.9975,-2.6009728956867577
98.15500000000002,1.0,0.007,2.1518512084811245
98.25500000000001,1.0,0.0045,2.3448287505880847
101.15500000000002,9.0,0.9995,-3.3008127941181646
105.15500000000002,1.0,0.008,2.093421685162235
105.25500000000001,1.0,0.0095,2.0181308745857183
112.35500000000002,8.0,0.993,-2.151851208481124
119.25500000000001,8.0,0.997,-2.521573903591993
119.35500000000002,8.0,0.997,-2.521573903591993
119.45500000000001,8.0,0.9965,-2.4544092586862374
119.75500000000001,8.0,0.9985,-2.823256810151056
123.95500000000001,8.0,0.9905,-2.0181308745857205
124.15500000000002,8.0,0.9925,-2.1216692520434557
131.155,10.0,0.9975,-2.6009728956867577
131.25500000000002,9.0,0.991,-2.04183114504595
133.455,1.0,0.0025,2.6009728956867484
136.85500000000002,9.0,0.9965,-2.4544092586862374
