,Activity-levels,Local_p,Surprise
0.6550000000000001,9.0,0.998,-2.6981005456233897
0.7550000000000001,10.0,0.9985,-2.823256810151056
0.8550000000000001,11.0,0.9995,-3.3008127941181646
0.9550000000000001,12.0,0.9995,-3.3008127941181646
1.055,12.0,0.9995,-3.3008127941181646
1.155,12.0,0.9995,-3.3008127941181646
1.2550000000000001,12.0,0.9995,-3.3008127941181646
1.355,10.0,0.9975,-2.6009728956867577
1.455,10.0,0.996,-2.396199347095736
1.555,10.0,0.996,-2.396199347095736
1.655,10.0,0.999,-2.999565488225982
15.055,8.0,0.991,-2.04183114504595
15.155000000000001,8.0,0.9915,-2.0668737928270313
15.255,8.0,0.992,-2.0934216851622347
15.455,10.0,0.9995,-3.3008127941181646
15.555,9.0,0.999,-2.999565488225982
15.655000000000001,9.0,0.9985,-2.823256810151056
15.755,10.0,0.9995,-3.3008127941181646
17.455000000000002,0.0,0.001,2.9995654882259823
22.155,8.0,0.993,-2.151851208481124
22.255000000000003,8.0,0.9935,-2.1842545148029817
22.455000000000002,8.0,0.996,-2.396199347095736
22.555,8.0,0.996,-2.396199347095736
24.155,8.0,0.994,-2.2192351340136693
28.955000000000002,0.0,0.0075,2.1216692520434526
29.055,0.0,0.0075,2.1216692520434526
29.155,0.0,0.0095,2.0181308745857183
37.455,9.0,0.9955,-2.3448287505880896
37.555,9.0,0.995,-2.2988530764097064
37.655,9.0,0.9975,-2.6009728956867577
37.755,9.0,0.9965,-2.4544092586862374
40.655,1.0,0.009,2.0418311450459505
42.455000000000005,9.0,0.9955,-2.3448287505880896
42.955000000000005,8.0,0.9915,-2.0668737928270313
44.755,9.0,0.999,-2.999565488225982
44.855000000000004,8.0,0.9915,-2.0668737928270313
44.955000000000005,8.0,0.9935,-2.1842545148029817
47.655,0.0,0.003,2.5215739035919933
47.755,0.0,0.0045,2.3448287505880847
60.755,7.0,0.9935,-2.1842545148029817
60.855000000000004,8.0,0.9995,-3.3008127941181646
60.955000000000005,7.0,0.9945,-2.2572420979662144
61.055,8.0,0.9995,-3.3008127941181646
61.155,8.0,0.9995,-3.3008127941181646
84.85500000000002,8.0,0.992,-2.0934216851622347
85.85500000000002,0.0,0.001,2.9995654882259823
89.555,8.0,0.9995,-3.3008127941181646
89.65500000000002,8.0,0.998,-2.6981005456233897
94.65500000000002,9.0,0.9995,-3.3008127941181646
94.75500000000001,10.0,0.9995,-3.3008127941181646
94.85500000000002,10.0,0.9995,-3.3008127941181646
94.95500000000001,10.0,0.9995,-3.3008127941181646
95.055,10.0,0.9995,-3.3008127941181646
95.15500000000002,9.0,0.9995,-3.3008127941181646
95.25500000000001,8.0,0.9985,-2.823256810151056
95.35500000000002,7.0,0.9905,-2.0181308745857205
98.055,0.0,0.002,2.6981005456233897
100.95500000000001,8.0,0.993,-2.151851208481124
101.055,8.0,0.9945,-2.2572420979662144
112.25500000000001,8.0,0.9945,-2.2572420979662144
119.25500000000001,8.0,0.9985,-2.823256810151056
119.35500000000002,8.0,0.999,-2.999565488225982
123.95500000000001,8.0,0.998,-2.6981005456233897
124.055,8.0,0.997,-2.521573903591993
133.35500000000002,1.0,0.0065,2.1842545148029786
133.455,1.0,0.0055,2.2572420979662104
136.85500000000002,9.0,0.9975,-2.6009728956867577
143.75500000000002,9.0,0.9995,-3.3008127941181646
143.85500000000002,9.0,0.998,-2.6981005456233897
150.655,9.0,0.9975,-2.6009728956867577
151.155,8.0,0.994,-2.2192351340136693
166.35500000000002,8.0,0.9925,-2.1216692520434557
166.455,8.0,0.991,-2.04183114504595
166.65500000000003,8.0,0.9915,-2.0668737928270313
173.15500000000003,8.0,0.997,-2.521573903591993
173.25500000000002,8.0,0.994,-2.2192351340136693
185.75500000000002,0.0,0.0075,2.1216692520434526
187.35500000000002,0.0,0.004,2.3961993470957363
187.455,0.0,0.0035,2.4544092586862307
188.25500000000002,8.0,0.995,-2.2988530764097064
194.455,8.0,0.9905,-2.0181308745857205
200.25500000000002,0.0,0.0015,2.8232568101510402
203.65500000000003,8.0,0.993,-2.151851208481124
206.25500000000002,8.0,0.993,-2.151851208481124
206.555,9.0,0.999,-2.999565488225982
210.15500000000003,8.0,0.9935,-2.1842545148029817
210.25500000000002,8.0,0.994,-2.2192351340136693
210.35500000000002,8.0,0.9955,-2.3448287505880896
212.555,8.0,0.9945,-2.2572420979662144
214.15500000000003,8.0,0.994,-2.2192351340136693
220.85500000000002,9.0,0.999,-2.999565488225982
220.955,8.0,0.996,-2.396199347095736
222.455,0.0,0.0015,2.8232568101510402
226.955,8.0,0.9905,-2.0181308745857205
236.85500000000002,0.0,0.0035,2.4544092586862307
236.955,0.0,0.0045,2.3448287505880847
237.455,8.0,0.995,-2.2988530764097064
237.555,9.0,0.9985,-2.823256810151056
237.65500000000003,9.0,0.9995,-3.3008127941181646
237.75500000000002,9.0,0.999,-2.999565488225982
239.455,8.0,0.9935,-2.1842545148029817
269.95500000000004,9.0,0.993,-2.151851208481124
282.15500000000003,8.0,0.997,-2.521573903591993
289.45500000000004,8.0,0.9915,-2.0668737928270313
289.555,9.0,0.998,-2.6981005456233897
289.65500000000003,8.0,0.991,-2.04183114504595
295.055,9.0,0.9925,-2.1216692520434557
295.255,9.0,0.994,-2.2192351340136693
299.255,10.0,0.9925,-2.1216692520434557
299.355,11.0,0.9995,-3.3008127941181646
299.45500000000004,11.0,0.9995,-3.3008127941181646
299.555,10.0,0.998,-2.6981005456233897
302.255,9.0,0.991,-2.04183114504595
302.355,9.0,0.993,-2.151851208481124
307.555,1.0,0.008,2.093421685162235
311.65500000000003,8.0,0.993,-2.151851208481124
311.855,10.0,0.9995,-3.3008127941181646
315.855,9.0,0.9955,-2.3448287505880896
315.95500000000004,9.0,0.9955,-2.3448287505880896
316.15500000000003,9.0,0.9965,-2.4544092586862374
327.75500000000005,9.0,0.999,-2.999565488225982
333.355,9.0,0.9995,-3.3008127941181646
339.95500000000004,8.0,0.995,-2.2988530764097064
340.855,8.0,0.993,-2.151851208481124
340.95500000000004,8.0,0.9935,-2.1842545148029817
341.15500000000003,8.0,0.9905,-2.0181308745857205
346.25500000000005,9.0,0.9975,-2.6009728956867577
351.95500000000004,10.0,0.9985,-2.823256810151056
356.75500000000005,9.0,0.9985,-2.823256810151056
357.75500000000005,9.0,0.994,-2.2192351340136693
368.855,9.0,0.997,-2.521573903591993
368.95500000000004,9.0,0.999,-2.999565488225982
369.055,9.0,0.999,-2.999565488225982
375.65500000000003,9.0,0.9945,-2.2572420979662144
375.75500000000005,10.0,0.999,-2.999565488225982
375.855,11.0,0.9995,-3.3008127941181646
375.95500000000004,9.0,0.9965,-2.4544092586862374
376.055,9.0,0.996,-2.396199347095736
376.15500000000003,9.0,0.995,-2.2988530764097064
377.555,1.0,0.0065,2.1842545148029786
381.95500000000004,8.0,0.999,-2.999565488225982
382.055,7.0,0.9905,-2.0181308745857205
382.355,7.0,0.9915,-2.0668737928270313
389.355,7.0,0.9945,-2.2572420979662144
390.75500000000005,7.0,0.9925,-2.1216692520434557
390.95500000000004,7.0,0.992,-2.0934216851622347
391.055,7.0,0.9925,-2.1216692520434557
391.355,7.0,0.9925,-2.1216692520434557
