,Activity-levels,Local_p,Surprise
0.401,8.0,0.968,-1.4807253789884873
0.601,9.0,0.9563333333333334,-1.3404592525902346
0.701,10.0,0.9886666666666667,-1.9406922296501092
0.8009999999999999,11.0,0.997,-2.521573903591993
0.9009999999999999,10.0,0.9846666666666667,-1.8076526592943574
1.101,12.0,0.9986666666666667,-2.874481817699478
1.2009999999999998,11.0,0.996,-2.396199347095736
1.3009999999999997,12.0,0.999,-2.999565488225982
1.4009999999999998,12.0,0.9996666666666667,-3.476976465759575
1.501,12.0,0.9993333333333333,-3.175801632848255
1.601,13.0,0.9993333333333333,-3.175801632848255
1.7009999999999996,10.0,0.9813333333333333,-1.7207497786592596
1.8009999999999997,11.0,0.9963333333333333,-2.4341332298810507
1.9009999999999998,12.0,0.9986666666666667,-2.874481817699478
4.600999999999999,10.0,0.967,-1.4669125342051137
7.600999999999998,10.0,0.9936666666666667,-2.195608375079804
7.800999999999998,9.0,0.9743333333333334,-1.5793380901849554
10.400999999999998,2.0,0.030333333333333334,1.5047023289259656
10.500999999999998,2.0,0.034333333333333334,1.4491112704985896
10.600999999999997,0.0,0.0003333333333333333,3.476976465759527
10.700999999999999,1.0,0.0036666666666666666,2.4341332298810556
10.800999999999998,2.0,0.034,1.4534982093732383
15.700999999999997,8.0,0.9776666666666667,-1.641237260279726
15.800999999999997,8.0,0.9763333333333334,-1.6154610229625244
15.900999999999996,8.0,0.9753333333333334,-1.5970426020583168
16.000999999999994,8.0,0.9756666666666667,-1.6030998623133363
16.100999999999996,9.0,0.995,-2.2988530764097064
16.200999999999997,9.0,0.9946666666666667,-2.2706788361447092
17.000999999999994,2.0,0.034666666666666665,1.444765218226329
17.900999999999993,8.0,0.9713333333333334,-1.5299910961904044
21.000999999999994,7.0,0.964,-1.4277745331355431
21.100999999999996,8.0,0.995,-2.2988530764097064
21.200999999999993,7.0,0.9713333333333334,-1.5299910961904044
21.300999999999995,8.0,0.9936666666666667,-2.195608375079804
21.400999999999993,8.0,0.995,-2.2988530764097064
21.500999999999994,8.0,0.9946666666666667,-2.2706788361447092
21.600999999999992,8.0,0.9946666666666667,-2.2706788361447092
21.700999999999993,7.0,0.9746666666666667,-1.5851637760050317
27.500999999999994,8.0,0.9936666666666667,-2.195608375079804
27.600999999999992,7.0,0.9653333333333334,-1.4447652182263295
32.300999999999995,8.0,0.962,-1.4033914754210024
32.60099999999999,8.0,0.9663333333333334,-1.4579268415723554
32.70099999999999,8.0,0.9703333333333334,-1.5146521987938988
34.501,8.0,0.9553333333333334,-1.3301713876965184
35.800999999999995,8.0,0.9676666666666667,-1.476075301565429
35.900999999999996,8.0,0.9683333333333334,-1.4854225314375025
36.70099999999999,2.0,0.03966666666666667,1.3839962968878823
36.800999999999995,2.0,0.03866666666666667,1.3955372668204729
36.900999999999996,2.0,0.03933333333333333,1.3878119691718451
37.00099999999999,2.0,0.041,1.3690347504509282
38.60099999999999,8.0,0.9836666666666667,-1.7797731294714465
38.70099999999999,8.0,0.9823333333333333,-1.7451042662491347
40.900999999999996,8.0,0.9916666666666667,-2.0755469613925324
