,Activity-levels,Local_p,Surprise
0.055,2.0,0.9756666666666667,-1.6030998623133363
0.555,6.0,0.9723333333333334,-1.5458583367456595
0.6550000000000001,8.0,0.998,-2.6981005456233897
0.7550000000000001,8.0,0.998,-2.6981005456233897
0.8550000000000001,9.0,0.9996666666666667,-3.476976465759575
0.9550000000000001,8.0,0.9986666666666667,-2.874481817699478
1.055,8.0,0.9986666666666667,-2.874481817699478
1.155,7.0,0.9923333333333333,-2.1120509986291296
1.2550000000000001,8.0,0.998,-2.6981005456233897
1.355,7.0,0.989,-1.953803606438954
1.455,8.0,0.997,-2.521573903591993
1.555,6.0,0.9656666666666667,-1.4491112704985898
5.555,0.0,0.017333333333333333,1.7535241355522146
7.455,5.0,0.956,-1.3370052157899122
9.655000000000001,5.0,0.9793333333333333,-1.6756601019559827
10.655000000000001,5.0,0.9573333333333334,-1.3509744659223948
10.755,5.0,0.955,-1.3267908578084022
13.755,0.0,0.023333333333333334,1.6217695803398526
14.855,5.0,0.9556666666666667,-1.3335760519793987
14.955,5.0,0.9563333333333334,-1.3404592525902346
15.055,6.0,0.9903333333333333,-2.010504653904706
15.155000000000001,5.0,0.9596666666666667,-1.3764562945616319
15.255,5.0,0.9613333333333334,-1.3955372668204735
15.355,6.0,0.988,-1.915575698540003
15.455,8.0,0.9993333333333333,-3.175801632848255
15.555,6.0,0.9913333333333333,-2.058367616215115
15.655000000000001,5.0,0.964,-1.4277745331355431
15.755,6.0,0.9956666666666667,-2.3612918702972947
15.855,5.0,0.9593333333333334,-1.3727309589258385
16.655,5.0,0.9703333333333334,-1.5146521987938988
17.155,0.0,0.037,1.4154245630575395
17.255,0.0,0.03266666666666666,1.4714713324092223
17.355,0.0,0.034,1.4534982093732383
17.455000000000002,0.0,0.031,1.4949620832164927
17.755,5.0,0.953,-1.3069950427026085
17.855,7.0,0.9983333333333333,-2.7774268223893013
17.955000000000002,7.0,0.997,-2.521573903591993
21.355,0.0,0.029333333333333333,1.519708698490831
21.455000000000002,0.0,0.027333333333333334,1.551271435173716
21.955000000000002,5.0,0.962,-1.4033914754210024
22.055,5.0,0.9663333333333334,-1.4579268415723554
22.155,5.0,0.9626666666666667,-1.41137916622742
22.255000000000003,5.0,0.9603333333333334,-1.3839962968878827
22.355,6.0,0.9893333333333333,-1.9673139182870816
22.455000000000002,6.0,0.989,-1.953803606438954
22.555,5.0,0.9546666666666667,-1.3234341052656005
22.755000000000003,5.0,0.9596666666666667,-1.3764562945616319
23.755000000000003,5.0,0.961,-1.3916587806420457
23.855,5.0,0.9626666666666667,-1.41137916622742
23.955000000000002,5.0,0.971,-1.5248212320090484
24.055,5.0,0.9736666666666667,-1.5679044656831085
26.555,0.0,0.042,1.358116218680644
26.655,0.0,0.04066666666666666,1.3727309589258383
26.755000000000003,0.0,0.043,1.3474434821972572
27.755000000000003,5.0,0.9796666666666667,-1.682869751061846
35.455,6.0,0.984,-1.7888751157754164
35.955,0.0,0.030666666666666665,1.499806574841445
37.355000000000004,6.0,0.9826666666666667,-1.7535241355522153
37.455,9.0,0.9996666666666667,-3.476976465759575
37.555,7.0,0.9953333333333333,-2.328961767710765
37.655,8.0,0.9993333333333333,-3.175801632848255
37.755,6.0,0.9813333333333333,-1.7207497786592596
39.155,6.0,0.973,-1.5567490761093643
39.355000000000004,6.0,0.982,-1.7368389826836432
40.355000000000004,0.0,0.019333333333333334,1.7052146748285741
40.455000000000005,0.0,0.02033333333333333,1.6828697510618456
40.555,0.0,0.022333333333333334,1.6412372602797256
42.455000000000005,6.0,0.9816666666666667,-1.728722609628877
43.255,5.0,0.9633333333333334,-1.4195051575983233
44.255,5.0,0.9636666666666667,-1.4236215937300343
44.355000000000004,5.0,0.9716666666666667,-1.5352196333807404
44.455000000000005,6.0,0.9943333333333333,-2.2442043319837857
44.555,5.0,0.9683333333333334,-1.4854225314375025
44.655,6.0,0.9913333333333333,-2.058367616215115
44.755,5.0,0.965,-1.4404592689935165
45.055,5.0,0.9763333333333334,-1.6154610229625244
45.155,5.0,0.9743333333333334,-1.5793380901849554
45.655,0.0,0.036333333333333336,1.4236215937300343
45.755,0.0,0.034666666666666665,1.444765218226329
46.255,5.0,0.9676666666666667,-1.476075301565429
47.355000000000004,0.0,0.04733333333333333,1.303773880071895
47.455000000000005,0.0,0.04633333333333333,1.3135030575511675
47.555,0.0,0.041666666666666664,1.3617278360175928
47.655,0.0,0.03966666666666667,1.3839962968878823
47.755,0.0,0.038,1.4033914754210028
48.255,5.0,0.9696666666666667,-1.5047023289259658
48.355000000000004,5.0,0.9736666666666667,-1.5679044656831085
48.455000000000005,5.0,0.972,-1.540508233584055
50.155,5.0,0.9843333333333333,-1.7981655890293595
50.255,5.0,0.98,-1.6901960800285132
50.355000000000004,6.0,0.9973333333333333,-2.5728716022004736
50.455000000000005,5.0,0.9856666666666667,-1.837382868946532
50.555,5.0,0.989,-1.953803606438954
53.155,5.0,0.9753333333333334,-1.5970426020583168
53.255,5.0,0.973,-1.5567490761093643
53.355000000000004,5.0,0.9746666666666667,-1.5851637760050317
59.755,0.0,0.04666666666666667,1.310237997450805
