,Activity-levels,Local_p,Surprise
0.8418000000000003,7.0,0.972,-1.540508233584055
0.9418000000000002,7.0,0.975,-1.5910646070264989
1.1418000000000004,7.0,0.9773333333333334,-1.634655053262855
1.2418000000000005,8.0,0.9943333333333333,-2.2442043319837857
1.3418000000000005,8.0,0.9936666666666667,-2.195608375079804
1.4418000000000004,7.0,0.9786666666666667,-1.6615760772601462
1.6418000000000006,7.0,0.9763333333333334,-1.6154610229625244
4.741800000000001,0.0,0.008,2.093421685162235
4.841800000000002,0.0,0.006666666666666667,2.173186268412274
4.9418000000000015,0.0,0.005,2.298853076409707
5.041800000000002,1.0,0.04533333333333334,1.3234341052656005
5.141800000000002,1.0,0.044,1.3370052157899126
5.241800000000001,1.0,0.03933333333333333,1.3878119691718451
6.041800000000002,7.0,0.9743333333333334,-1.5793380901849554
6.141800000000002,7.0,0.9786666666666667,-1.6615760772601462
8.541800000000002,6.0,0.9573333333333334,-1.3509744659223948
8.641800000000002,6.0,0.962,-1.4033914754210024
8.741800000000001,6.0,0.9613333333333334,-1.3955372668204735
8.841800000000003,6.0,0.956,-1.3370052157899122
10.041800000000002,7.0,0.9823333333333333,-1.7451042662491347
10.441800000000002,7.0,0.9846666666666667,-1.8076526592943574
11.141800000000003,6.0,0.9563333333333334,-1.3404592525902346
11.241800000000003,6.0,0.9623333333333334,-1.4073683403973012
22.841800000000006,8.0,0.994,-2.2192351340136693
22.941800000000008,7.0,0.9733333333333334,-1.5622928644564755
23.041800000000006,7.0,0.975,-1.5910646070264989
23.141800000000007,7.0,0.974,-1.573585608907797
23.24180000000001,7.0,0.9736666666666667,-1.5679044656831085
23.341800000000006,7.0,0.9753333333333334,-1.5970426020583168
23.441800000000008,7.0,0.9733333333333334,-1.5622928644564755
23.541800000000006,7.0,0.9726666666666667,-1.5512714351737162
23.641800000000007,7.0,0.9696666666666667,-1.5047023289259658
27.04180000000001,7.0,0.953,-1.3069950427026085
27.141800000000007,7.0,0.9556666666666667,-1.3335760519793987
27.24180000000001,8.0,0.9873333333333333,-1.891801457568378
27.34180000000001,8.0,0.9883333333333333,-1.927956653350004
27.441800000000008,8.0,0.989,-1.953803606438954
27.54180000000001,7.0,0.9626666666666667,-1.41137916622742
27.641800000000007,7.0,0.9656666666666667,-1.4491112704985898
28.74180000000001,1.0,0.035333333333333335,1.4361926615182483
29.64180000000001,7.0,0.9766666666666667,-1.6217695803398529
33.34180000000001,6.0,0.968,-1.4807253789884873
33.44180000000001,7.0,0.993,-2.151851208481124
33.54180000000001,7.0,0.9913333333333333,-2.058367616215115
33.64180000000001,8.0,0.9983333333333333,-2.7774268223893013
33.74180000000001,8.0,0.9986666666666667,-2.874481817699478
33.84180000000001,6.0,0.965,-1.4404592689935165
33.94180000000001,6.0,0.9626666666666667,-1.41137916622742
39.64180000000001,0.0,0.021666666666666667,1.6546947489407777
39.74180000000001,0.0,0.02266666666666667,1.634655053262854
40.54180000000001,5.0,0.967,-1.4669125342051137
40.64180000000001,5.0,0.9663333333333334,-1.4579268415723554
46.64180000000002,6.0,0.9576666666666667,-1.3545319050359905
49.24180000000001,8.0,0.996,-2.396199347095736
49.34180000000001,8.0,0.9946666666666667,-2.2706788361447092
49.441800000000015,9.0,0.9993333333333333,-3.175801632848255
49.541800000000016,9.0,0.9993333333333333,-3.175801632848255
49.64180000000002,9.0,0.9996666666666667,-3.476976465759575
49.74180000000002,8.0,0.9956666666666667,-2.3612918702972947
49.84180000000001,8.0,0.9963333333333333,-2.4341332298810507
56.441800000000015,7.0,0.9806666666666667,-1.7052146748285744
56.541800000000016,7.0,0.9853333333333333,-1.8272517532365993
56.84180000000002,7.0,0.985,-1.81734497144193
56.941800000000015,7.0,0.985,-1.81734497144193
57.041800000000016,7.0,0.9826666666666667,-1.7535241355522153
68.44180000000003,7.0,0.965,-1.4404592689935165
72.64180000000003,7.0,0.9673333333333334,-1.4714713324092228
72.74180000000003,8.0,0.9946666666666667,-2.2706788361447092
72.84180000000003,8.0,0.9913333333333333,-2.058367616215115
72.94180000000003,7.0,0.971,-1.5248212320090484
73.04180000000004,7.0,0.9663333333333334,-1.4579268415723554
77.24180000000003,7.0,0.975,-1.5910646070264989
77.34180000000003,7.0,0.972,-1.540508233584055
77.54180000000004,7.0,0.9766666666666667,-1.6217695803398529
78.84180000000003,1.0,0.02033333333333333,1.6828697510618456
80.14180000000003,7.0,0.9783333333333334,-1.6546947489407788
80.34180000000003,7.0,0.9773333333333334,-1.634655053262855
80.44180000000003,7.0,0.9786666666666667,-1.6615760772601462
80.54180000000004,7.0,0.9743333333333334,-1.5793380901849554
82.94180000000003,7.0,0.987,-1.8803738003627997
83.04180000000004,7.0,0.99,-1.9956351945975495
83.14180000000003,8.0,0.998,-2.6981005456233897
83.24180000000004,7.0,0.9856666666666667,-1.837382868946532
83.34180000000003,9.0,0.9996666666666667,-3.476976465759575
83.44180000000003,9.0,0.9996666666666667,-3.476976465759575
83.54180000000004,8.0,0.995,-2.2988530764097064
83.64180000000003,7.0,0.9793333333333333,-1.6756601019559827
84.84180000000003,1.0,0.022333333333333334,1.6412372602797256
88.44180000000003,6.0,0.9533333333333334,-1.3102379974508054
88.54180000000004,6.0,0.9603333333333334,-1.3839962968878827
88.74180000000004,6.0,0.9586666666666667,-1.3653671965486098
89.14180000000003,6.0,0.955,-1.3267908578084022
89.24180000000004,7.0,0.9853333333333333,-1.8272517532365993
97.24180000000004,7.0,0.9733333333333334,-1.5622928644564755
97.94180000000004,7.0,0.9706666666666667,-1.519708698490831
