,Activity-levels,Local_p,Surprise
0.6550000000000001,7.0,0.994,-2.2192351340136693
0.7550000000000001,8.0,0.999,-2.999565488225982
0.8550000000000001,8.0,0.9985,-2.823256810151056
0.9550000000000001,8.0,0.9985,-2.823256810151056
1.055,8.0,0.999,-2.999565488225982
1.155,8.0,0.999,-2.999565488225982
1.2550000000000001,7.0,0.993,-2.151851208481124
1.355,7.0,0.992,-2.0934216851622347
1.455,8.0,0.998,-2.6981005456233897
1.555,7.0,0.993,-2.151851208481124
9.655000000000001,5.0,0.9975,-2.6009728956867577
9.755,6.0,0.9995,-3.3008127941181646
15.055,6.0,0.9975,-2.6009728956867577
15.455,6.0,0.997,-2.521573903591993
35.455,6.0,0.994,-2.2192351340136693
37.455,7.0,0.9995,-3.3008127941181646
37.555,7.0,0.9995,-3.3008127941181646
37.655,7.0,0.9985,-2.823256810151056
37.755,7.0,0.999,-2.999565488225982
42.355000000000004,6.0,0.9945,-2.2572420979662144
42.455000000000005,6.0,0.991,-2.04183114504595
42.555,6.0,0.9935,-2.1842545148029817
44.755,6.0,0.9975,-2.6009728956867577
50.255,5.0,0.994,-2.2192351340136693
60.855000000000004,5.0,0.9975,-2.6009728956867577
60.955000000000005,5.0,0.9965,-2.4544092586862374
61.055,5.0,0.995,-2.2988530764097064
61.155,5.0,0.996,-2.396199347095736
61.255,5.0,0.9955,-2.3448287505880896
74.25500000000001,5.0,0.992,-2.0934216851622347
79.555,6.0,0.998,-2.6981005456233897
89.555,5.0,0.9955,-2.3448287505880896
94.65500000000002,6.0,0.999,-2.999565488225982
94.75500000000001,7.0,0.9995,-3.3008127941181646
94.85500000000002,7.0,0.9995,-3.3008127941181646
94.95500000000001,6.0,0.9995,-3.3008127941181646
95.055,5.0,0.994,-2.2192351340136693
96.75500000000001,5.0,0.9925,-2.1216692520434557
96.85500000000002,5.0,0.993,-2.151851208481124
96.95500000000001,5.0,0.9935,-2.1842545148029817
123.85500000000002,6.0,0.997,-2.521573903591993
123.95500000000001,6.0,0.9985,-2.823256810151056
124.15500000000002,5.0,0.992,-2.0934216851622347
131.455,6.0,0.9915,-2.0668737928270313
131.555,6.0,0.9905,-2.0181308745857205
150.455,6.0,0.998,-2.6981005456233897
150.555,6.0,0.998,-2.6981005456233897
153.75500000000002,6.0,0.9935,-2.1842545148029817
153.85500000000002,6.0,0.996,-2.396199347095736
157.85500000000002,5.0,0.994,-2.2192351340136693
166.35500000000002,6.0,0.9925,-2.1216692520434557
166.455,6.0,0.9935,-2.1842545148029817
166.555,6.0,0.9945,-2.2572420979662144
188.055,6.0,0.995,-2.2988530764097064
188.15500000000003,6.0,0.9955,-2.3448287505880896
206.25500000000002,6.0,0.997,-2.521573903591993
206.35500000000002,6.0,0.9965,-2.4544092586862374
209.955,5.0,0.993,-2.151851208481124
210.055,5.0,0.9935,-2.1842545148029817
210.15500000000003,6.0,0.998,-2.6981005456233897
210.25500000000002,5.0,0.9915,-2.0668737928270313
220.85500000000002,5.0,0.996,-2.396199347095736
220.955,5.0,0.9925,-2.1216692520434557
221.055,5.0,0.9935,-2.1842545148029817
226.65500000000003,6.0,0.9975,-2.6009728956867577
226.75500000000002,6.0,0.995,-2.2988530764097064
