"participant" "timestamp" "task"
3 274.9659 "listening"
3 277.1656 "listening"
3 281.4653 "listening"
3 283.3152 "listening"
3 284.8984 "listening"
3 285.915 "listening"
3 286.7816 "listening"
3 287.5816 "listening"
3 288.8481 "listening"
3 289.5981 "listening"
3 290.1313 "listening"
3 290.9313 "listening"
3 292.4812 "listening"
3 294.3977 "listening"
3 296.0642 "listening"
3 297.1141 "listening"
3 299.4973 "listening"
3 300.3138 "listening"
3 301.0138 "listening"
3 301.8971 "listening"
3 303.2637 "listening"
3 304.3969 "listening"
3 305.1135 "listening"
3 306.8134 "listening"
3 307.9134 "listening"
3 308.5632 "listening"
3 310.0798 "listening"
3 311.4631 "listening"
3 312.8963 "listening"
3 314.3128 "listening"
3 316.1794 "listening"
3 318.8125 "listening"
3 320.1125 "listening"
3 320.9957 "listening"
3 321.9456 "listening"
3 322.7956 "listening"
3 323.7622 "listening"
3 324.4954 "listening"
3 325.5287 "listening"
3 327.4619 "listening"
3 328.7618 "listening"
3 330.4784 "listening"
3 331.495 "listening"
3 332.8281 "listening"
3 333.9781 "listening"
3 336.2945 "listening"
3 337.5944 "listening"
3 339.211 "listening"
3 340.5442 "listening"
3 343.2941 "listening"
3 344.9772 "listening"
3 346.2104 "listening"
3 347.6104 "listening"
3 349.5435 "listening"
3 351.2435 "listening"
3 354.2432 "listening"
3 356.4931 "listening"
3 361.0426 "listening"
3 363.4594 "listening"
3 364.4425 "listening"
3 367.3756 "listening"
3 368.3088 "listening"
3 369.3754 "listening"
3 370.8586 "listening"
3 371.9752 "listening"
3 373.1251 "listening"
3 374.0417 "listening"
3 375.175 "listening"
3 376.0916 "listening"
3 377.9414 "listening"
3 379.3913 "listening"
3 381.6411 "listening"
3 383.8744 "listening"
3 385.1409 "listening"
3 385.9742 "listening"
3 388.9073 "listening"
3 391.257 "listening"
3 392.8903 "listening"
3 394.1569 "listening"
3 394.9735 "listening"
4 0.4933 "listening"
4 1.0599 "listening"
4 61.1221 "listening"
4 100.8357 "listening"
4 114.8181 "listening"
4 151.0488 "listening"
4 182.113 "listening"
4 201.4449 "listening"
4 232.4926 "listening"
4 254.641 "listening"
4 264.7736 "listening"
4 270.1232 "listening"
4 279.8724 "listening"
4 289.6051 "listening"
4 309.8036 "listening"
4 318.8029 "listening"
4 320.2193 "listening"
4 321.1693 "listening"
4 340.2512 "listening"
4 349.5505 "listening"
4 353.8669 "listening"
4 368.7658 "listening"
4 375.5153 "listening"
4 377.7984 "listening"
5 0.005 "listening"
5 0.3537 "listening"
5 3.4034 "listening"
5 10.5194 "listening"
5 14.3524 "listening"
5 14.7358 "listening"
5 24.3516 "listening"
5 25.0516 "listening"
5 37.2838 "listening"
5 44.2332 "listening"
5 48.7495 "listening"
5 49.7994 "listening"
5 56.6489 "listening"
5 75.6306 "listening"
5 82.03 "listening"
5 94.4289 "listening"
5 100.3117 "listening"
5 105.7613 "listening"
5 108.411 "listening"
5 109.9109 "listening"
5 113.9272 "listening"
5 115.5605 "listening"
5 131.0424 "listening"
5 136.3753 "listening"
5 137.7085 "listening"
5 150.5074 "listening"
5 159.2901 "listening"
5 165.0895 "listening"
5 179.405 "listening"
5 183.5046 "listening"
5 203.6195 "listening"
5 210.169 "listening"
5 215.2019 "listening"
5 228.7007 "listening"
5 233.317 "listening"
5 244.3994 "listening"
5 249.0656 "listening"
5 259.648 "listening"
5 261.7812 "listening"
5 266.4475 "listening"
5 271.997 "listening"
5 292.3286 "listening"
5 315.8099 "listening"
5 325.2424 "listening"
5 330.2086 "listening"
5 335.5582 "listening"
5 339.6913 "listening"
5 349.7403 "listening"
5 355.1233 "listening"
5 356.7064 "listening"
5 360.0561 "listening"
5 363.3558 "listening"
5 372.4217 "listening"
5 375.7881 "listening"
5 389.8202 "listening"
5 395.3364 "listening"
6 0.2368 "listening"
6 1.2534 "listening"
6 1.8366 "listening"
6 2.6533 "listening"
6 14.5355 "listening"
6 15.4188 "listening"
6 16.2188 "listening"
6 17.902 "listening"
6 20.7684 "listening"
6 21.5183 "listening"
6 22.4848 "listening"
6 23.0182 "listening"
6 24.1681 "listening"
6 25.6513 "listening"
6 31.4175 "listening"
6 32.1674 "listening"
6 34.7172 "listening"
6 35.0838 "listening"
6 37.0003 "listening"
6 37.4503 "listening"
6 37.9002 "listening"
6 38.5668 "listening"
6 38.9668 "listening"
6 42.2165 "listening"
6 42.8998 "listening"
6 43.7831 "listening"
6 48.2827 "listening"
6 54.0156 "listening"
6 67.2644 "listening"
6 67.8977 "listening"
6 68.5143 "listening"
6 69.3143 "listening"
6 70.1642 "listening"
6 75.8804 "listening"
6 76.8636 "listening"
6 87.5794 "listening"
6 89.0959 "listening"
6 95.9453 "listening"
6 96.7786 "listening"
6 99.445 "listening"
6 101.1283 "listening"
6 102.1448 "listening"
6 102.9448 "listening"
6 103.5614 "listening"
6 103.9946 "listening"
6 104.428 "listening"
6 104.8279 "listening"
6 107.1943 "listening"
6 107.6777 "listening"
6 108.8942 "listening"
6 110.1108 "listening"
6 110.5774 "listening"
6 111.4607 "listening"
6 112.0773 "listening"
6 113.8772 "listening"
6 117.3435 "listening"
6 118.7434 "listening"
6 119.4766 "listening"
6 120.0432 "listening"
6 122.7931 "listening"
6 123.6763 "listening"
6 131.1424 "listening"
6 132.6921 "listening"
6 133.3421 "listening"
6 133.9087 "listening"
6 148.7741 "listening"
6 156.7068 "listening"
6 166.5227 "listening"
6 166.9392 "listening"
6 167.4226 "listening"
6 167.7726 "listening"
6 168.3392 "listening"
6 168.7724 "listening"
6 169.1224 "listening"
6 169.6057 "listening"
6 176.6551 "listening"
6 177.1051 "listening"
6 178.3216 "listening"
6 178.805 "listening"
6 179.3382 "listening"
6 186.5375 "listening"
6 187.6542 "listening"
6 189.9374 "listening"
6 194.2536 "listening"
6 202.5529 "listening"
6 229.284 "listening"
6 229.6005 "listening"
6 229.8173 "listening"
6 230.2339 "listening"
6 231.2671 "listening"
6 231.8004 "listening"
6 232.1504 "listening"
6 232.4336 "listening"
6 232.9004 "listening"
6 237.1333 "listening"
6 237.8332 "listening"
6 238.5998 "listening"
6 254.8484 "listening"
6 255.5484 "listening"
6 268.8639 "listening"
6 269.9972 "listening"
6 275.0468 "listening"
6 275.2968 "listening"
6 275.7134 "listening"
6 276.1134 "listening"
6 278.2797 "listening"
6 282.0795 "listening"
6 282.8627 "listening"
6 299.0613 "listening"
6 299.6279 "listening"
6 300.3613 "listening"
6 301.1945 "listening"
6 301.6112 "listening"
6 301.9778 "listening"
6 302.411 "listening"
6 302.9278 "listening"
6 303.8776 "listening"
6 306.4441 "listening"
6 307.9106 "listening"
6 308.1772 "listening"
6 308.8772 "listening"
6 309.4271 "listening"
6 309.8271 "listening"
6 310.1937 "listening"
6 310.7771 "listening"
6 311.1937 "listening"
6 327.7089 "listening"
6 337.2747 "listening"
6 341.5578 "listening"
6 343.0577 "listening"
6 345.7574 "listening"
6 346.5906 "listening"
6 351.8569 "listening"
6 355.2399 "listening"
6 355.8232 "listening"
6 356.4064 "listening"
6 357.4397 "listening"
6 357.6897 "listening"
6 358.1397 "listening"
6 358.5729 "listening"
6 359.1063 "listening"
6 359.6395 "listening"
6 360.5635 "listening"
6 361.0467 "listening"
6 361.63 "listening"
6 363.1298 "listening"
6 363.8464 "listening"
6 364.5464 "listening"
6 365.5129 "listening"
6 366.0797 "listening"
6 366.6795 "listening"
6 367.2962 "listening"
6 371.7958 "listening"
6 372.479 "listening"
6 373.729 "listening"
6 374.2789 "listening"
6 374.7288 "listening"
6 375.2455 "listening"
6 375.5288 "listening"
6 376.1787 "listening"
6 376.6621 "listening"
6 376.962 "listening"
6 377.4619 "listening"
6 377.7953 "listening"
6 378.1952 "listening"
6 379.0452 "listening"
6 380.245 "listening"
6 380.8449 "listening"
6 381.2117 "listening"
6 390.2942 "listening"
6 395.1272 "listening"
6 395.6104 "listening"
6 396.0604 "listening"
7 0.6541 "listening"
7 1.4707 "listening"
7 1.8873 "listening"
7 4.3038 "listening"
7 6.6203 "listening"
7 7.0702 "listening"
7 9.22 "listening"
7 10.8366 "listening"
7 13.2197 "listening"
7 15.0862 "listening"
7 17.686 "listening"
7 18.4359 "listening"
7 20.3024 "listening"
7 22.3856 "listening"
7 24.5354 "listening"
7 24.8686 "listening"
7 27.3519 "listening"
7 32.9347 "listening"
7 34.1346 "listening"
7 35.2344 "listening"
7 36.5678 "listening"
7 38.1509 "listening"
7 39.7175 "listening"
7 41.4173 "listening"
7 42.9671 "listening"
7 44.8003 "listening"
7 50.1999 "listening"
7 52.0664 "listening"
7 53.1329 "listening"
7 54.1495 "listening"
7 59.1658 "listening"
7 60.7323 "listening"
7 61.5822 "listening"
7 63.7154 "listening"
7 64.7487 "listening"
7 67.9316 "listening"
7 71.3647 "listening"
7 72.798 "listening"
7 73.5312 "listening"
7 74.1312 "listening"
7 75.2811 "listening"
7 76.0143 "listening"
7 78.0808 "listening"
7 79.5807 "listening"
7 81.8305 "listening"
7 83.3137 "listening"
7 84.847 "listening"
7 87.63 "listening"
7 94.3794 "listening"
7 95.746 "listening"
7 100.479 "listening"
7 103.5787 "listening"
7 106.9617 "listening"
7 110.2948 "listening"
7 111.6613 "listening"
7 112.6945 "listening"
7 117.0776 "listening"
7 117.9774 "listening"
7 120.4107 "listening"
7 121.1772 "listening"
7 122.0604 "listening"
7 123.6936 "listening"
7 128.7099 "listening"
7 129.6431 "listening"
7 130.3931 "listening"
7 131.4262 "listening"
7 131.7762 "listening"
7 135.1093 "listening"
7 137.5758 "listening"
7 143.1086 "listening"
7 146.525 "listening"
7 150.258 "listening"
7 153.5411 "listening"
7 156.9075 "listening"
7 157.824 "listening"
7 158.274 "listening"
7 158.7406 "listening"
7 159.9406 "listening"
7 164.0902 "listening"
7 166.3567 "listening"
7 170.3896 "listening"
7 171.0396 "listening"
7 173.8393 "listening"
7 176.8224 "listening"
7 178.9389 "listening"
7 180.1055 "listening"
7 183.1385 "listening"
7 187.5548 "listening"
7 194.8209 "listening"
7 195.5208 "listening"
7 197.4206 "listening"
7 203.0868 "listening"
7 203.9535 "listening"
7 204.7701 "listening"
7 206.3033 "listening"
7 206.9199 "listening"
7 207.7864 "listening"
7 212.0194 "listening"
7 219.2522 "listening"
7 223.0185 "listening"
7 229.4846 "listening"
7 232.5177 "listening"
7 234.5676 "listening"
7 237.0839 "listening"
7 240.3836 "listening"
7 241.1003 "listening"
7 242.7335 "listening"
7 244.25 "listening"
7 247.1165 "listening"
7 248.0331 "listening"
7 250.4994 "listening"
7 251.1328 "listening"
7 255.6823 "listening"
7 258.4655 "listening"
7 259.2487 "listening"
7 260.632 "listening"
7 263.9151 "listening"
7 264.8317 "listening"
7 267.9647 "listening"
7 269.2979 "listening"
7 271.281 "listening"
7 272.2976 "listening"
7 272.6976 "listening"
7 273.7308 "listening"
7 274.5975 "listening"
7 275.964 "listening"
7 277.6972 "listening"
7 279.847 "listening"
7 280.8469 "listening"
7 285.6965 "listening"
7 289.1796 "listening"
7 291.6793 "listening"
7 293.6624 "listening"
7 294.7957 "listening"
7 295.729 "listening"
7 296.3955 "listening"
7 298.1954 "listening"
7 299.1454 "listening"
7 300.262 "listening"
7 301.9285 "listening"
7 303.1117 "listening"
7 303.6283 "listening"
7 305.8948 "listening"
7 308.9112 "listening"
7 311.8775 "listening"
7 312.8775 "listening"
7 313.5441 "listening"
7 315.4106 "listening"
7 317.4105 "listening"
7 318.6271 "listening"
7 319.3603 "listening"
7 320.5102 "listening"
7 322.71 "listening"
7 324.5265 "listening"
7 325.5431 "listening"
7 326.1598 "listening"
7 327.3596 "listening"
7 328.7761 "listening"
7 329.4094 "listening"
7 332.7758 "listening"
7 334.9923 "listening"
7 336.7088 "listening"
7 339.5919 "listening"
7 340.4085 "listening"
7 345.5914 "listening"
7 347.6912 "listening"
7 349.0744 "listening"
7 350.7409 "listening"
7 351.9742 "listening"
7 353.474 "listening"
7 357.7571 "listening"
7 360.7067 "listening"
7 365.2564 "listening"
7 366.0729 "listening"
7 366.7229 "listening"
7 367.8395 "listening"
7 369.256 "listening"
7 370.6726 "listening"
7 373.0724 "listening"
7 375.2222 "listening"
7 376.4555 "listening"
7 379.2718 "listening"
7 379.6384 "listening"
7 380.5551 "listening"
7 381.155 "listening"
7 381.855 "listening"
7 386.6879 "listening"
7 389.2043 "listening"
7 392.2374 "listening"
8 7.0615 "listening"
8 16.2274 "listening"
8 19.8438 "listening"
8 27.1931 "listening"
8 42.3918 "listening"
8 66.4897 "listening"
8 70.8061 "listening"
8 76.4555 "listening"
8 79.172 "listening"
8 81.4717 "listening"
8 82.9717 "listening"
8 84.2549 "listening"
8 102.0034 "listening"
8 149.066 "listening"
8 155.7988 "listening"
8 165.9479 "listening"
8 174.6805 "listening"
8 202.0449 "listening"
8 225.1594 "listening"
8 226.626 "listening"
8 231.9422 "listening"
8 234.0921 "listening"
8 237.0418 "listening"
8 242.2914 "listening"
8 244.0079 "listening"
8 245.0411 "listening"
8 246.491 "listening"
8 248.3408 "listening"
8 252.5238 "listening"
8 253.4904 "listening"
8 255.9735 "listening"
8 273.2887 "listening"
8 295.0035 "listening"
8 341.1829 "listening"
8 345.7992 "listening"
8 350.682 "listening"
8 356.0482 "listening"
8 357.7481 "listening"
8 358.5981 "listening"
8 359.0314 "listening"
8 361.7312 "listening"
8 366.2474 "listening"
8 368.7139 "listening"
8 375.1799 "listening"
9 1.6175 "listening"
9 12.8 "listening"
9 18.1163 "listening"
9 28.0822 "listening"
9 30.6654 "listening"
9 32.4319 "listening"
9 33.8985 "listening"
9 39.3481 "listening"
9 44.381 "listening"
9 45.8976 "listening"
9 52.1804 "listening"
9 57.8467 "listening"
9 60.8964 "listening"
9 65.9127 "listening"
9 69.6458 "listening"
9 74.8788 "listening"
9 77.6358 "listening"
9 79.5523 "listening"
9 83.4425 "listening"
9 88.3755 "listening"
9 89.5254 "listening"
9 94.6322 "listening"
9 101.7484 "listening"
9 106.4481 "listening"
9 112.231 "listening"
9 114.2975 "listening"
9 115.5807 "listening"
9 123.3801 "listening"
9 126.2632 "listening"
9 127.7298 "listening"
9 130.7035 "listening"
9 132.5867 "listening"
9 136.1698 "listening"
9 139.3529 "listening"
9 141.0194 "listening"
9 143.7858 "listening"
9 150.1187 "listening"
9 153.8017 "listening"
9 156.9682 "listening"
9 160.9512 "listening"
9 161.9011 "listening"
9 166.0915 "listening"
9 167.458 "listening"
9 170.1244 "listening"
9 172.9243 "listening"
9 173.8075 "listening"
9 177.7239 "listening"
9 178.7238 "listening"
9 181.4903 "listening"
9 183.0734 "listening"
9 184.4306 "listening"
9 188.0548 "listening"
9 191.438 "listening"
9 193.9545 "listening"
9 195.0377 "listening"
9 199.4947 "listening"
9 203.5277 "listening"
9 204.5444 "listening"
9 206.1514 "listening"
9 209.9254 "listening"
9 211.0253 "listening"
9 213.4657 "listening"
9 216.5727 "listening"
9 218.5631 "listening"
9 220.5797 "listening"
9 222.5296 "listening"
9 223.3294 "listening"
9 225.8293 "listening"
9 227.1125 "listening"
9 229.779 "listening"
9 230.7789 "listening"
9 235.869 "listening"
9 237.3429 "listening"
9 248.851 "listening"
9 253.5007 "listening"
9 257.9836 "listening"
9 259.3835 "listening"
9 262.4333 "listening"
9 264.8164 "listening"
9 266.2736 "listening"
9 268.2806 "listening"
9 269.5472 "listening"
9 272.8137 "listening"
9 275.0969 "listening"
9 277.1134 "listening"
9 281.8629 "listening"
9 283.1795 "listening"
9 285.496 "listening"
9 287.6959 "listening"
9 288.8125 "listening"
9 294.1954 "listening"
9 297.3357 "listening"
9 298.6689 "listening"
9 300.6761 "listening"
9 304.4832 "listening"
9 309.1146 "listening"
9 311.6145 "listening"
9 313.5476 "listening"
9 315.7642 "listening"
9 316.6974 "listening"
9 317.9378 "listening"
9 321.8948 "listening"
9 323.6852 "listening"
9 324.7851 "listening"
9 327.4259 "listening"
9 330.7256 "listening"
9 331.9994 "listening"
9 333.3566 "listening"
9 336.1306 "listening"
9 338.047 "listening"
9 340.7634 "listening"
9 341.6373 "listening"
9 345.0277 "listening"
9 348.3017 "listening"
9 349.535 "listening"
9 350.5682 "listening"
9 351.9015 "listening"
9 354.5586 "listening"
9 357.5083 "listening"
9 361.3413 "listening"
9 363.7079 "listening"
9 367.0409 "listening"
9 371.2906 "listening"
9 372.3905 "listening"
9 373.8643 "listening"
9 375.1143 "listening"
9 375.4975 "listening"
9 380.1711 "listening"
9 381.9876 "listening"
9 383.3542 "listening"
9 385.554 "listening"
9 387.8705 "listening"
9 389.0204 "listening"
9 391.0703 "listening"
9 393.5367 "listening"
9 395.32 "listening"
10 2.0032 "listening"
10 5.9363 "listening"
10 15.7521 "listening"
10 24.0515 "listening"
10 31.5011 "listening"
10 39.7338 "listening"
10 42.2837 "listening"
10 45.0834 "listening"
10 72.4648 "listening"
10 88.1969 "listening"
10 103.0125 "listening"
10 123.9444 "listening"
10 127.9774 "listening"
10 135.4602 "listening"
10 140.5431 "listening"
10 145.8094 "listening"
10 150.0259 "listening"
10 155.6254 "listening"
10 164.4414 "listening"
10 169.3744 "listening"
10 172.9908 "listening"
10 182.4735 "listening"
10 186.0565 "listening"
10 189.2064 "listening"
10 191.9895 "listening"
10 195.6725 "listening"
10 200.9221 "listening"
10 204.0219 "listening"
10 209.9882 "listening"
10 214.8545 "listening"
10 220.7541 "listening"
10 225.487 "listening"
10 245.4023 "listening"
10 268.534 "listening"
10 276.4667 "listening"
10 281.7997 "listening"
10 289.4324 "listening"
10 293.2655 "listening"
10 298.7484 "listening"
10 304.7646 "listening"
10 306.5146 "listening"
10 313.0474 "listening"
10 332.6626 "listening"
10 336.8123 "listening"
10 351.9613 "listening"
10 355.0611 "listening"
10 365.6103 "listening"
11 0.4246 "listening"
11 1.4246 "listening"
11 3.0911 "listening"
11 3.9243 "listening"
11 5.9575 "listening"
11 6.5908 "listening"
11 8.2074 "listening"
11 9.2239 "listening"
11 11.7903 "listening"
11 14.4402 "listening"
11 17.5233 "listening"
11 22.0396 "listening"
11 22.4728 "listening"
11 23.9062 "listening"
11 27.7058 "listening"
11 33.0053 "listening"
11 36.4552 "listening"
11 37.0717 "listening"
11 37.6383 "listening"
11 41.8214 "listening"
11 44.0878 "listening"
11 48.0375 "listening"
11 50.2707 "listening"
11 51.354 "listening"
11 51.7871 "listening"
11 56.9035 "listening"
11 57.7201 "listening"
11 59.1533 "listening"
11 61.0698 "listening"
11 62.3864 "listening"
11 64.9029 "listening"
11 67.586 "listening"
11 72.1595 "listening"
11 72.4262 "listening"
11 73.2761 "listening"
11 73.7927 "listening"
11 77.7924 "listening"
11 79.0256 "listening"
11 79.7422 "listening"
11 80.6921 "listening"
11 81.2255 "listening"
11 84.1325 "listening"
11 85.0324 "listening"
11 89.382 "listening"
11 90.4153 "listening"
11 93.5892 "listening"
11 94.5723 "listening"
11 95.0557 "listening"
11 96.8721 "listening"
11 98.1887 "listening"
11 99.1886 "listening"
11 100.953 "listening"
11 104.1028 "listening"
11 105.5693 "listening"
11 107.5358 "listening"
11 108.0858 "listening"
11 109.869 "listening"
11 110.419 "listening"
11 111.6355 "listening"
11 113.7853 "listening"
11 114.4686 "listening"
11 114.9686 "listening"
11 116.1018 "listening"
11 116.2518 "listening"
11 118.6756 "listening"
11 119.766 "listening"
11 123.4563 "listening"
11 126.1562 "listening"
11 128.0226 "listening"
11 129.9225 "listening"
11 131.2057 "listening"
11 133.6461 "listening"
11 135.7532 "listening"
11 136.1198 "listening"
11 136.7532 "listening"
11 140.1434 "listening"
11 141.1674 "listening"
11 143.9005 "listening"
11 145.567 "listening"
11 146.467 "listening"
11 147.3836 "listening"
11 148.0668 "listening"
11 150.4499 "listening"
11 153.7163 "listening"
11 156.3829 "listening"
11 159.6231 "listening"
11 161.7471 "listening"
11 163.7377 "listening"
11 165.221 "listening"
11 166.3875 "listening"
11 167.2541 "listening"
11 168.4113 "listening"
11 171.1517 "listening"
11 172.9015 "listening"
11 176.9179 "listening"
11 177.9677 "listening"
11 180.4342 "listening"
11 181.5675 "listening"
11 183.7984 "listening"
11 184.765 "listening"
11 186.0389 "listening"
11 191.0863 "listening"
11 193.8508 "listening"
11 196.3414 "listening"
11 197.265 "listening"
11 197.965 "listening"
11 198.965 "listening"
11 200.7722 "listening"
11 204.3053 "listening"
