"participant" "timestamp" "task"
3 78.6093 "listening"
3 80.0759 "listening"
3 81.2258 "listening"
3 83.5924 "listening"
3 86.1087 "listening"
3 87.8087 "listening"
3 89.4586 "listening"
3 92.3417 "listening"
3 93.7083 "listening"
3 95.3081 "listening"
3 96.658 "listening"
3 98.1745 "listening"
3 98.7912 "listening"
3 100.5411 "listening"
3 102.2076 "listening"
3 105.124 "listening"
3 106.7572 "listening"
3 107.9071 "listening"
3 109.5571 "listening"
3 110.5403 "listening"
3 111.4902 "listening"
3 112.3902 "listening"
3 112.8068 "listening"
3 114.04 "listening"
3 114.8733 "listening"
3 115.8065 "listening"
3 116.6565 "listening"
3 118.2897 "listening"
3 119.7396 "listening"
3 120.9396 "listening"
3 122.5894 "listening"
3 123.1393 "listening"
3 124.2059 "listening"
3 125.5892 "listening"
3 126.4558 "listening"
3 127.7224 "listening"
3 128.3056 "listening"
3 131.4553 "listening"
3 132.4221 "listening"
3 134.2385 "listening"
3 135.7884 "listening"
3 137.005 "listening"
3 138.2049 "listening"
3 140.0047 "listening"
3 141.3213 "listening"
3 142.4546 "listening"
3 144.1544 "listening"
3 145.1211 "listening"
3 146.1209 "listening"
3 146.8709 "listening"
3 147.5709 "listening"
3 149.8374 "listening"
3 152.6205 "listening"
3 154.3871 "listening"
3 155.8036 "listening"
3 157.1034 "listening"
3 161.4865 "listening"
3 168.5359 "listening"
3 172.9022 "listening"
3 174.0189 "listening"
3 175.4688 "listening"
3 177.1519 "listening"
3 178.0353 "listening"
3 179.1185 "listening"
3 180.4517 "listening"
3 181.135 "listening"
3 181.8683 "listening"
3 182.8349 "listening"
3 183.5849 "listening"
3 184.7181 "listening"
3 186.1347 "listening"
3 187.5012 "listening"
3 188.6012 "listening"
3 189.801 "listening"
3 191.3009 "listening"
3 193.934 "listening"
3 194.6174 "listening"
3 195.8006 "listening"
3 196.8506 "listening"
3 197.8671 "listening"
3 199.317 "listening"
3 200.9002 "listening"
3 202.0668 "listening"
3 203.55 "listening"
3 206.4665 "listening"
3 208.4997 "listening"
3 211.4494 "listening"
3 213.2826 "listening"
3 214.8159 "listening"
3 216.4824 "listening"
3 217.4823 "listening"
3 218.149 "listening"
3 219.7488 "listening"
3 220.6654 "listening"
3 221.9319 "listening"
3 223.7819 "listening"
3 224.9818 "listening"
3 225.9984 "listening"
3 228.5648 "listening"
3 230.8481 "listening"
3 233.5812 "listening"
3 239.664 "listening"
3 243.1471 "listening"
3 245.0303 "listening"
3 245.7969 "listening"
3 247.4635 "listening"
3 248.58 "listening"
3 250.6298 "listening"
3 252.1297 "listening"
3 254.0463 "listening"
3 255.8628 "listening"
3 256.696 "listening"
3 259.6625 "listening"
3 262.1623 "listening"
3 262.9956 "listening"
3 264.6954 "listening"
3 265.612 "listening"
3 266.6453 "listening"
3 267.6953 "listening"
3 269.2618 "listening"
3 270.495 "listening"
3 271.3616 "listening"
3 272.2782 "listening"
3 273.0782 "listening"
3 274.4781 "listening"
3 277.7278 "listening"
3 279.0444 "listening"
3 280.1943 "listening"
3 282.3441 "listening"
3 285.3772 "listening"
3 287.7604 "listening"
3 289.0436 "listening"
3 289.7435 "listening"
3 292.3767 "listening"
3 294.9598 "listening"
3 295.4432 "listening"
3 298.3929 "listening"
3 299.0429 "listening"
3 299.7095 "listening"
3 301.3594 "listening"
3 304.1259 "listening"
3 305.0591 "listening"
3 307.0923 "listening"
3 309.9588 "listening"
3 310.792 "listening"
3 312.5252 "listening"
3 313.9917 "listening"
3 315.525 "listening"
3 317.5082 "listening"
3 318.3581 "listening"
3 320.1413 "listening"
3 320.9745 "listening"
3 321.9912 "listening"
3 323.2078 "listening"
3 325.8076 "listening"
3 328.0073 "listening"
3 330.0573 "listening"
3 331.4738 "listening"
3 333.6236 "listening"
3 334.4903 "listening"
3 335.8569 "listening"
3 336.5901 "listening"
3 339.5232 "listening"
3 340.9398 "listening"
3 343.3395 "listening"
3 344.6729 "listening"
3 346.4726 "listening"
3 348.0226 "listening"
3 350.3057 "listening"
3 351.5723 "listening"
3 352.8055 "listening"
3 354.422 "listening"
3 355.872 "listening"
3 358.2385 "listening"
3 360.005 "listening"
3 361.1882 "listening"
3 362.8048 "listening"
4 24.444 "listening"
4 121.0535 "listening"
4 121.4367 "listening"
4 147.3682 "listening"
4 165.1668 "listening"
4 178.7492 "listening"
4 205.5305 "listening"
4 225.829 "listening"
4 263.1428 "listening"
4 281.0081 "listening"
4 295.1571 "listening"
4 295.3571 "listening"
4 301.74 "listening"
4 314.2724 "listening"
4 318.6221 "listening"
4 329.3546 "listening"
4 344.5868 "listening"
4 345.1534 "listening"
4 345.8534 "listening"
4 350.8363 "listening"
5 1.5279 "listening"
5 10.6604 "listening"
5 22.1428 "listening"
5 38.958 "listening"
5 51.0403 "listening"
5 72.9717 "listening"
5 99.586 "listening"
5 119.3677 "listening"
5 128.9335 "listening"
5 140.9824 "listening"
5 157.6809 "listening"
5 159.0975 "listening"
5 165.4303 "listening"
5 186.2618 "listening"
5 204.5269 "listening"
5 206.8433 "listening"
5 213.0428 "listening"
5 224.6251 "listening"
5 241.5737 "listening"
5 256.789 "listening"
5 272.1044 "listening"
5 279.0704 "listening"
5 302.6851 "listening"
5 311.3509 "listening"
5 316.9838 "listening"
5 346.8313 "listening"
6 1.1312 "listening"
6 3.9976 "listening"
6 5.6141 "listening"
6 6.614 "listening"
6 8.7638 "listening"
6 10.2304 "listening"
6 11.3969 "listening"
6 12.3636 "listening"
6 22.6627 "listening"
6 25.3624 "listening"
6 27.2789 "listening"
6 27.9122 "listening"
6 29.3954 "listening"
6 29.8454 "listening"
6 30.2287 "listening"
6 31.1453 "listening"
6 35.8782 "listening"
6 41.5944 "listening"
6 48.6605 "listening"
6 49.1104 "listening"
6 49.7437 "listening"
6 54.5767 "listening"
6 55.1599 "listening"
6 56.5264 "listening"
6 57.0431 "listening"
6 59.6095 "listening"
6 60.7261 "listening"
6 63.3925 "listening"
6 66.3923 "listening"
6 76.4414 "listening"
6 85.5073 "listening"
6 86.4739 "listening"
6 86.9072 "listening"
6 89.7069 "listening"
6 90.3069 "listening"
6 94.2566 "listening"
6 97.0397 "listening"
6 98.9062 "listening"
6 99.8562 "listening"
6 101.3059 "listening"
6 102.0559 "listening"
6 115.4214 "listening"
6 116.4214 "listening"
6 119.1045 "listening"
6 119.8377 "listening"
6 120.871 "listening"
6 121.721 "listening"
6 122.5208 "listening"
6 124.1041 "listening"
6 128.8537 "listening"
6 131.42 "listening"
6 132.4034 "listening"
6 132.7366 "listening"
6 133.1033 "listening"
6 133.4866 "listening"
6 134.5699 "listening"
6 134.9865 "listening"
6 135.4031 "listening"
6 135.9197 "listening"
6 146.1855 "listening"
6 150.8851 "listening"
6 151.685 "listening"
6 154.2348 "listening"
6 158.8844 "listening"
6 159.251 "listening"
6 160.4509 "listening"
6 161.2509 "listening"
6 169.9502 "listening"
6 171.5833 "listening"
6 172.8999 "listening"
6 173.5665 "listening"
6 178.0327 "listening"
6 179.016 "listening"
6 186.682 "listening"
6 197.0478 "listening"
6 208.4968 "listening"
6 209.3135 "listening"
6 212.8132 "listening"
6 216.3295 "listening"
6 218.6626 "listening"
6 220.0461 "listening"
6 221.3125 "listening"
6 226.3787 "listening"
6 229.8617 "listening"
6 230.8283 "listening"
6 232.1615 "listening"
6 237.4611 "listening"
6 237.9443 "listening"
6 238.1443 "listening"
6 238.3942 "listening"
6 240.7941 "listening"
6 241.7773 "listening"
6 242.7439 "listening"
6 243.0773 "listening"
6 243.9605 "listening"
6 244.5104 "listening"
6 245.0104 "listening"
6 245.6604 "listening"
6 246.0936 "listening"
6 249.3767 "listening"
6 249.86 "listening"
6 253.6763 "listening"
6 254.6096 "listening"
6 256.8761 "listening"
6 257.2927 "listening"
6 257.676 "listening"
6 258.7759 "listening"
6 259.2925 "listening"
6 259.9258 "listening"
6 260.6924 "listening"
6 261.0924 "listening"
6 261.4924 "listening"
6 261.8423 "listening"
6 262.259 "listening"
6 262.5589 "listening"
6 263.5089 "listening"
6 263.9588 "listening"
6 266.1086 "listening"
6 275.5078 "listening"
6 275.7911 "listening"
6 276.191 "listening"
6 279.6575 "listening"
6 280.3241 "listening"
6 280.774 "listening"
6 281.374 "listening"
6 281.974 "listening"
6 282.5072 "listening"
6 283.0406 "listening"
6 287.0902 "listening"
6 288.69 "listening"
6 293.0064 "listening"
6 293.673 "listening"
6 297.5892 "listening"
6 298.7226 "listening"
6 299.6224 "listening"
6 300.5723 "listening"
6 301.6555 "listening"
6 302.4389 "listening"
6 304.922 "listening"
6 305.7886 "listening"
6 306.7219 "listening"
6 320.704 "listening"
6 324.937 "listening"
6 328.1367 "listening"
6 328.9533 "listening"
6 334.6361 "listening"
6 335.1527 "listening"
6 335.6694 "listening"
6 336.0026 "listening"
6 339.9523 "listening"
6 341.4188 "listening"
6 342.0022 "listening"
6 342.9521 "listening"
6 343.6853 "listening"
6 344.2187 "listening"
6 344.9185 "listening"
6 346.8684 "listening"
6 347.2518 "listening"
6 347.8516 "listening"
6 348.6183 "listening"
6 349.1515 "listening"
6 349.7015 "listening"
6 350.3847 "listening"
6 351.3514 "listening"
6 352.5846 "listening"
6 353.4512 "listening"
6 353.9512 "listening"
6 354.4511 "listening"
6 360.4505 "listening"
7 0.7661 "listening"
7 22.6976 "listening"
7 51.9284 "listening"
7 57.5946 "listening"
7 63.0608 "listening"
7 68.0604 "listening"
7 72.2934 "listening"
7 80.2927 "listening"
7 87.0921 "listening"
7 93.0416 "listening"
7 94.9915 "listening"
7 100.5077 "listening"
7 101.4409 "listening"
7 102.7908 "listening"
7 112.3733 "listening"
7 113.3065 "listening"
7 133.4382 "listening"
7 148.0702 "listening"
7 160.3193 "listening"
7 172.9015 "listening"
7 181.4507 "listening"
7 184.7672 "listening"
7 187.7835 "listening"
7 191.3666 "listening"
7 192.9831 "listening"
7 194.5163 "listening"
7 195.2496 "listening"
7 196.1328 "listening"
7 196.7162 "listening"
7 197.5994 "listening"
7 198.4493 "listening"
7 199.3159 "listening"
7 201.899 "listening"
7 203.1156 "listening"
7 209.9317 "listening"
7 217.331 "listening"
7 221.3807 "listening"
7 225.747 "listening"
7 231.6299 "listening"
7 234.263 "listening"
7 239.1792 "listening"
7 241.279 "listening"
7 246.2286 "listening"
7 251.8281 "listening"
7 259.1442 "listening"
7 260.544 "listening"
7 261.144 "listening"
7 264.1937 "listening"
7 265.8436 "listening"
7 270.2432 "listening"
7 270.7765 "listening"
7 272.193 "listening"
7 275.7094 "listening"
7 276.526 "listening"
7 279.3425 "listening"
7 282.7588 "listening"
7 283.7421 "listening"
7 297.3742 "listening"
7 308.19 "listening"
7 308.9066 "listening"
7 310.3398 "listening"
7 312.7729 "listening"
7 314.1562 "listening"
7 316.5726 "listening"
7 318.4558 "listening"
7 326.1218 "listening"
7 328.8549 "listening"
7 334.2877 "listening"
7 335.721 "listening"
7 336.8376 "listening"
7 339.3707 "listening"
7 340.6539 "listening"
7 341.9372 "listening"
7 342.8704 "listening"
7 344.6535 "listening"
7 345.5535 "listening"
7 347.8366 "listening"
7 349.7865 "listening"
7 350.5364 "listening"
7 355.1027 "listening"
7 360.5689 "listening"
7 362.352 "listening"
8 1.5587 "listening"
8 5.5751 "listening"
8 8.6248 "listening"
8 11.3245 "listening"
8 16.974 "listening"
8 18.2073 "listening"
8 23.3902 "listening"
8 27.5397 "listening"
8 30.4728 "listening"
8 33.2227 "listening"
8 36.7223 "listening"
8 41.5719 "listening"
8 45.4048 "listening"
8 49.3713 "listening"
8 51.6376 "listening"
8 56.6539 "listening"
8 64.4032 "listening"
8 68.4196 "listening"
8 71.8193 "listening"
8 77.0521 "listening"
8 83.4183 "listening"
8 103.5832 "listening"
8 133.2473 "listening"
8 138.1469 "listening"
8 154.5621 "listening"
8 181.0765 "listening"
8 181.7931 "listening"
8 202.8912 "listening"
8 208.8573 "listening"
8 235.4718 "listening"
8 237.2383 "listening"
8 246.2042 "listening"
8 251.5537 "listening"
8 299.0662 "listening"
8 320.631 "listening"
8 324.4807 "listening"
8 355.2448 "listening"
9 2.6397 "listening"
9 8.306 "listening"
9 15.4888 "listening"
9 23.1216 "listening"
9 28.4211 "listening"
9 34.604 "listening"
9 38.1537 "listening"
9 52.9193 "listening"
9 56.3024 "listening"
9 60.9187 "listening"
9 67.0015 "listening"
9 72.6678 "listening"
9 77.3674 "listening"
9 82.8503 "listening"
9 88.15 "listening"
9 92.0829 "listening"
9 100.1489 "listening"
9 104.2653 "listening"
9 107.3317 "listening"
9 119.8642 "listening"
9 123.1305 "listening"
9 125.0304 "listening"
9 127.5968 "listening"
9 128.7634 "listening"
9 133.1464 "listening"
9 162.5109 "listening"
9 171.7601 "listening"
9 176.2265 "listening"
9 181.0428 "listening"
9 192.9252 "listening"
9 196.325 "listening"
9 204.9242 "listening"
9 210.3572 "listening"
9 226.9393 "listening"
9 230.039 "listening"
9 237.8384 "listening"
9 242.988 "listening"
9 248.1043 "listening"
9 253.0873 "listening"
9 258.2369 "listening"
9 261.8033 "listening"
9 267.3362 "listening"
9 284.8182 "listening"
9 294.7008 "listening"
9 297.7838 "listening"
9 305.6333 "listening"
9 309.8663 "listening"
9 313.1994 "listening"
9 319.5155 "listening"
9 322.7986 "listening"
9 329.5314 "listening"
9 333.9311 "listening"
9 339.2308 "listening"
9 342.0471 "listening"
9 343.4305 "listening"
9 345.9636 "listening"
9 355.5795 "listening"
10 2.2454 "listening"
10 13.8444 "listening"
10 33.2098 "listening"
10 37.2595 "listening"
10 44.7921 "listening"
10 95.2718 "listening"
10 97.505 "listening"
10 128.4704 "listening"
10 131.4002 "listening"
10 132.2502 "listening"
10 133.6001 "listening"
10 134.4 "listening"
10 136.2665 "listening"
10 138.9997 "listening"
10 142.5494 "listening"
10 144.0827 "listening"
10 157.3651 "listening"
10 161.3648 "listening"
10 173.6638 "listening"
10 176.9136 "listening"
10 181.6799 "listening"
10 187.546 "listening"
10 190.2792 "listening"
10 192.5625 "listening"
10 195.0289 "listening"
10 198.0286 "listening"
10 199.0786 "listening"
10 200.3118 "listening"
10 205.0115 "listening"
10 213.5275 "listening"
10 216.0274 "listening"
10 225.2434 "listening"
10 226.8099 "listening"
10 230.1929 "listening"
10 232.7761 "listening"
10 236.9092 "listening"
10 238.2091 "listening"
10 244.7752 "listening"
10 246.3751 "listening"
10 247.6251 "listening"
10 250.5249 "listening"
10 253.1746 "listening"
10 263.3406 "listening"
10 264.4238 "listening"
10 265.1071 "listening"
10 266.2737 "listening"
10 267.1735 "listening"
10 267.9069 "listening"
10 270.34 "listening"
10 272.6398 "listening"
10 274.0064 "listening"
10 275.523 "listening"
10 277.5895 "listening"
10 280.256 "listening"
10 282.2226 "listening"
10 284.6557 "listening"
10 286.8055 "listening"
10 293.1717 "listening"
10 296.0715 "listening"
10 302.4043 "listening"
10 308.8038 "listening"
10 323.4861 "listening"
10 339.185 "listening"
10 341.8015 "listening"
10 347.5844 "listening"
10 355.5504 "listening"
10 359.0003 "listening"
11 2.979 "listening"
11 6.3121 "listening"
11 10.0118 "listening"
11 16.028 "listening"
11 21.6941 "listening"
11 24.9106 "listening"
11 26.8604 "listening"
11 28.0769 "listening"
11 29.7602 "listening"
11 42.8757 "listening"
11 46.8422 "listening"
11 49.5085 "listening"
11 51.4084 "listening"
11 55.1414 "listening"
11 58.3079 "listening"
11 64.1241 "listening"
11 69.7735 "listening"
11 72.49 "listening"
11 80.4394 "listening"
11 81.4726 "listening"
11 88.722 "listening"
11 91.8551 "listening"
11 98.1213 "listening"
11 102.7042 "listening"
11 106.3373 "listening"
11 107.5371 "listening"
11 108.937 "listening"
11 112.8367 "listening"
11 115.8532 "listening"
11 119.7528 "listening"
11 121.8693 "listening"
11 125.769 "listening"
11 127.9855 "listening"
11 132.4185 "listening"
11 135.5015 "listening"
11 137.0514 "listening"
11 137.6514 "listening"
11 141.1344 "listening"
11 144.7008 "listening"
11 146.2174 "listening"
11 151.0003 "listening"
11 153.1834 "listening"
11 157.2831 "listening"
11 159.8996 "listening"
11 161.2662 "listening"
11 165.799 "listening"
11 170.8987 "listening"
11 173.865 "listening"
11 176.6649 "listening"
11 180.7312 "listening"
11 183.9975 "listening"
11 185.9975 "listening"
11 189.9638 "listening"
11 196.7299 "listening"
11 197.5799 "listening"
11 200.5296 "listening"
11 204.6626 "listening"
11 210.7954 "listening"
11 212.3119 "listening"
11 213.3785 "listening"
11 219.0781 "listening"
11 220.2113 "listening"
11 221.3113 "listening"
11 227.2775 "listening"
11 230.8938 "listening"
11 233.0437 "listening"
11 235.1601 "listening"
11 237.8766 "listening"
11 239.2765 "listening"
11 244.2761 "listening"
11 248.5757 "listening"
11 252.392 "listening"
11 256.1417 "listening"
11 258.3916 "listening"
11 262.1079 "listening"
11 263.4412 "listening"
11 274.2903 "listening"
11 278.19 "listening"
11 284.6395 "listening"
11 290.9889 "listening"
11 297.4051 "listening"
11 303.4879 "listening"
11 306.7376 "listening"
11 308.8376 "listening"
11 311.2873 "listening"
11 312.7539 "listening"
11 316.0369 "listening"
11 319.2533 "listening"
11 321.1032 "listening"
11 323.0364 "listening"
11 324.9695 "listening"
11 326.4528 "listening"
11 328.9192 "listening"
11 331.919 "listening"
11 333.0856 "listening"
11 334.1522 "listening"
11 334.9854 "listening"
11 337.152 "listening"
11 339.9017 "listening"
11 341.2682 "listening"
11 342.1348 "listening"
11 343.6014 "listening"
11 346.1011 "listening"
11 347.5011 "listening"
11 348.4176 "listening"
11 350.0008 "listening"
11 351.7174 "listening"
11 354.3839 "listening"
11 356.717 "listening"
11 361.0667 "listening"
12 0.6699 "listening"
12 1.5198 "listening"
12 9.9024 "listening"
12 12.0021 "listening"
12 12.8855 "listening"
12 15.4352 "listening"
12 20.0182 "listening"
12 23.8177 "listening"
12 26.0342 "listening"
12 29.1007 "listening"
12 33.9002 "listening"
12 41.6163 "listening"
12 46.4491 "listening"
12 53.4485 "listening"
12 57.1981 "listening"
12 61.5978 "listening"
12 65.5974 "listening"
12 70.847 "listening"
12 76.9964 "listening"
12 81.1293 "listening"
12 82.1293 "listening"
12 83.6292 "listening"
12 92.5451 "listening"
12 97.2446 "listening"
12 106.1272 "listening"
12 111.46 "listening"
12 117.2928 "listening"
12 120.4925 "listening"
12 122.1424 "listening"
12 122.5257 "listening"
12 125.4755 "listening"
12 126.5087 "listening"
12 128.2918 "listening"
12 129.3918 "listening"
12 130.4084 "listening"
12 131.2251 "listening"
12 132.3581 "listening"
12 134.3914 "listening"
12 137.0577 "listening"
12 139.3076 "listening"
12 141.2408 "listening"
12 145.5736 "listening"
12 148.5067 "listening"
12 152.3064 "listening"
12 156.5561 "listening"
12 158.2059 "listening"
12 160.9391 "listening"
12 162.0556 "listening"
12 163.6721 "listening"
12 165.8885 "listening"
12 167.0551 "listening"
12 168.4716 "listening"
12 170.3381 "listening"
12 174.8378 "listening"
12 179.1707 "listening"
12 183.3037 "listening"
12 186.7201 "listening"
12 188.2199 "listening"
12 190.453 "listening"
12 193.4028 "listening"
12 199.1357 "listening"
12 201.6854 "listening"
12 207.3849 "listening"
12 215.4509 "listening"
12 218.2173 "listening"
12 222.0837 "listening"
12 224.7334 "listening"
12 225.2834 "listening"
12 227.3165 "listening"
12 228.983 "listening"
12 230.0662 "listening"
12 230.5662 "listening"
12 232.2328 "listening"
12 233.6493 "listening"
12 234.9492 "listening"
12 235.949 "listening"
12 239.9654 "listening"
12 243.9483 "listening"
12 245.2317 "listening"
12 252.931 "listening"
12 255.8639 "listening"
12 263.0634 "listening"
12 267.1963 "listening"
12 269.4962 "listening"
12 277.2621 "listening"
12 280.3952 "listening"
12 285.2614 "listening"
12 287.9445 "listening"
12 290.0777 "listening"
12 293.844 "listening"
12 299.5102 "listening"
12 304.0098 "listening"
12 309.6426 "listening"
12 315.5088 "listening"
12 317.7419 "listening"
12 322.9747 "listening"
12 326.5412 "listening"
12 329.3243 "listening"
12 333.2739 "listening"
12 338.6067 "listening"
12 341.0898 "listening"
12 345.1561 "listening"
12 349.3891 "listening"
12 356.1219 "listening"
12 359.5382 "listening"
13 1.8529 "listening"
13 3.4195 "listening"
13 5.7027 "listening"
13 7.5028 "listening"
13 10.0026 "listening"
13 14.2524 "listening"
13 23.602 "listening"
13 33.3515 "listening"
13 57.0505 "listening"
13 67.4 "listening"
13 72.0665 "listening"
13 76.7997 "listening"
13 88.6991 "listening"
13 91.149 "listening"
13 94.5156 "listening"
13 113.0981 "listening"
13 130.9972 "listening"
13 145.3133 "listening"
13 152.2963 "listening"
13 157.2461 "listening"
13 160.7959 "listening"
13 164.6624 "listening"
13 167.9623 "listening"
13 171.7455 "listening"
13 174.5286 "listening"
13 178.5784 "listening"
13 181.4616 "listening"
13 185.4448 "listening"
13 194.2111 "listening"
13 200.0609 "listening"
13 202.5441 "listening"
13 207.3772 "listening"
13 209.3604 "listening"
13 210.4938 "listening"
13 213.8436 "listening"
13 215.4768 "listening"
13 222.6932 "listening"
13 229.2263 "listening"
13 232.5761 "listening"
13 234.2093 "listening"
13 238.7591 "listening"
13 247.7921 "listening"
13 261.1082 "listening"
13 264.0414 "listening"
13 274.3243 "listening"
13 290.4236 "listening"
13 305.2896 "listening"
13 308.6227 "listening"
13 311.156 "listening"
13 318.4057 "listening"
13 328.0552 "listening"
13 337.1216 "listening"
13 344.5045 "listening"
13 347.5711 "listening"
13 354.9041 "listening"
13 357.204 "listening"
13 360.7372 "listening"
14 0.0418 "listening"
14 46.7439 "listening"
14 73.4416 "listening"
14 82.5908 "listening"
14 88.2069 "listening"
14 93.2565 "listening"
14 97.2397 "listening"
14 130.7365 "listening"
14 157.6342 "listening"
14 194.1477 "listening"
14 254.1591 "listening"
14 330.6359 "listening"
15 0.8603 "listening"
15 5.56 "listening"
15 10.3263 "listening"
15 14.7094 "listening"
15 18.2926 "listening"
15 20.009 "listening"
15 21.4923 "listening"
15 22.5089 "listening"
15 27.2752 "listening"
15 30.0084 "listening"
15 34.7764 "listening"
15 36.8745 "listening"
15 40.6409 "listening"
15 43.7907 "listening"
15 46.1073 "listening"
15 47.3071 "listening"
15 48.2404 "listening"
15 49.6904 "listening"
15 50.5736 "listening"
15 54.5233 "listening"
15 55.9899 "listening"
15 57.6064 "listening"
15 60.223 "listening"
15 65.9891 "listening"
15 70.7888 "listening"
15 72.622 "listening"
15 73.9554 "listening"
15 76.0217 "listening"
15 77.8383 "listening"
15 82.9546 "listening"
15 86.2545 "listening"
15 87.5543 "listening"
15 89.3875 "listening"
15 92.0374 "listening"
15 95.9537 "listening"
15 99.7035 "listening"
15 103.6866 "listening"
15 105.3697 "listening"
15 111.586 "listening"
15 114.4524 "listening"
15 119.1021 "listening"
15 120.1521 "listening"
15 121.6353 "listening"
15 121.752 "listening"
15 126.3016 "listening"
15 130.4681 "listening"
15 136.1176 "listening"
15 138.9341 "listening"
15 141.6673 "listening"
15 143.3171 "listening"
15 149.2001 "listening"
15 156.083 "listening"
15 160.2493 "listening"
15 166.1322 "listening"
15 170.6319 "listening"
15 171.8151 "listening"
15 173.3485 "listening"
15 179.7146 "listening"
15 183.2977 "listening"
15 186.5142 "listening"
15 190.7805 "listening"
15 195.3635 "listening"
15 196.4968 "listening"
15 202.7963 "listening"
15 207.646 "listening"
15 213.8623 "listening"
15 215.6121 "listening"
15 217.6286 "listening"
15 222.0283 "listening"
15 223.8449 "listening"
15 225.8447 "listening"
15 226.9447 "listening"
15 228.4112 "listening"
15 234.5775 "listening"
15 235.8775 "listening"
15 237.0607 "listening"
15 238.3272 "listening"
15 239.6272 "listening"
15 241.7604 "listening"
15 246.6101 "listening"
15 249.3098 "listening"
15 249.4264 "listening"
15 256.1593 "listening"
15 257.6093 "listening"
15 259.3591 "listening"
15 262.6089 "listening"
15 264.7754 "listening"
15 269.0918 "listening"
15 270.6916 "listening"
15 274.6747 "listening"
15 280.341 "listening"
15 284.8074 "listening"
15 289.3571 "listening"
15 289.957 "listening"
15 290.807 "listening"
15 291.7236 "listening"
15 294.5734 "listening"
15 297.5899 "listening"
15 301.5896 "listening"
15 304.456 "listening"
15 305.7964 "listening"
15 307.1798 "listening"
15 311.1795 "listening"
15 313.0293 "listening"
15 316.1958 "listening"
15 322.7787 "listening"
15 324.3285 "listening"
15 328.4782 "listening"
15 334.7945 "listening"
15 342.3772 "listening"
15 345.0938 "listening"
15 346.4104 "listening"
15 347.9602 "listening"
15 349.0102 "listening"
15 349.6602 "listening"
15 355.6264 "listening"
15 357.143 "listening"
15 359.6094 "listening"
15 362.1425 "listening"
16 0.4048 "listening"
16 1.4381 "listening"
16 6.1546 "listening"
16 8.4044 "listening"
16 12.2541 "listening"
16 17.5205 "listening"
16 20.8037 "listening"
16 22.9035 "listening"
16 25.1367 "listening"
16 29.1699 "listening"
16 31.9863 "listening"
16 36.3028 "listening"
16 40.3858 "listening"
16 42.569 "listening"
16 44.069 "listening"
16 48.0521 "listening"
16 49.1187 "listening"
16 51.052 "listening"
16 52.4018 "listening"
16 53.4352 "listening"
16 55.0184 "listening"
16 58.9348 "listening"
16 61.3347 "listening"
16 65.5177 "listening"
16 68.6675 "listening"
16 73.0341 "listening"
16 75.1005 "listening"
16 78.1503 "listening"
16 79.6169 "listening"
16 83.2334 "listening"
16 85.5166 "listening"
16 89.1331 "listening"
16 91.0663 "listening"
16 94.2662 "listening"
16 95.666 "listening"
16 98.0492 "listening"
16 100.999 "listening"
16 102.899 "listening"
16 105.0822 "listening"
16 107.0154 "listening"
16 109.5486 "listening"
16 112.3151 "listening"
16 115.3483 "listening"
16 117.5647 "listening"
16 120.5979 "listening"
16 123.3145 "listening"
16 125.4477 "listening"
16 126.3977 "listening"
16 129.4141 "listening"
16 131.0807 "listening"
16 133.9305 "listening"
16 136.6304 "listening"
16 139.3802 "listening"
16 141.73 "listening"
